
-------------------------------------------------------------------
GMS: address=vagrant-64718, cluster=AV, physical address=10.0.2.15:56557
-------------------------------------------------------------------
18:26:51.299 [main] INFO  AV.VCU - waiting on readyToRun...
18:26:51.571 [main] INFO  AV.VCU - ...synchronized on readyToRun
18:26:51.578 [main] INFO  AV.VCU - started logical time progression
18:26:56.371 [main] INFO  AV.VCU -  notif as received false
18:26:56.427 [main] INFO  AV.VCU -  notif as received false
18:26:56.514 [main] INFO  AV.VCU -  notif as received false
18:26:56.572 [main] INFO  AV.VCU -  notif as received false
18:26:56.650 [main] INFO  AV.VCU -  notif as received false
18:26:56.704 [main] INFO  AV.VCU -  notif as received false
18:26:56.778 [main] INFO  AV.VCU -  notif as received false
18:26:56.845 [main] INFO  AV.VCU -  notif as received false
18:26:56.894 [main] INFO  AV.VCU -  notif as received false
18:26:56.969 [main] INFO  AV.VCU -  notif as received false
18:26:57.034 [main] INFO  AV.VCU -  notif as received false
18:26:57.098 [main] INFO  AV.VCU -  notif as received false
18:26:57.186 [main] INFO  AV.VCU -  notif as received false
18:26:57.243 [main] INFO  AV.VCU -  notif as received false
18:26:57.314 [main] INFO  AV.VCU -  notif as received false
18:26:57.365 [main] INFO  AV.VCU -  notif as received false
18:26:57.444 [main] INFO  AV.VCU -  notif as received false
18:26:57.500 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 3
18:26:57.510 [main] INFO  AV.VCU -  OSD 00 currentime 60.0
18:26:57.553 [main] INFO  AV.VCU -  notif as received false
18:26:57.674 [main] INFO  AV.VCU -  notif as received false
18:26:57.772 [main] INFO  AV.VCU -  notif as received false
18:26:57.834 [main] INFO  AV.VCU -  notif as received false
18:26:57.900 [main] INFO  AV.VCU -  notif as received false
18:26:57.974 [main] INFO  AV.VCU -  notif as received false
18:26:58.027 [main] INFO  AV.VCU -  notif as received false
18:26:58.132 [main] INFO  AV.VCU -  notif as received false
18:26:58.180 [main] INFO  AV.VCU -  notif as received false
18:26:58.284 [main] INFO  AV.VCU -  notif as received false
18:26:58.336 [main] INFO  AV.VCU -  notif as received false
18:26:58.458 [main] INFO  AV.VCU -  notif as received false
18:26:58.506 [main] INFO  AV.VCU -  notif as received false
18:26:58.586 [main] INFO  AV.VCU -  notif as received false
18:26:58.641 [main] INFO  AV.VCU -  notif as received false
18:26:58.705 [main] INFO  AV.VCU -  notif as received false
18:26:58.791 [main] INFO  AV.VCU -  notif as received false
18:26:58.848 [main] INFO  AV.VCU -  notif as received false
18:26:58.912 [main] INFO  AV.VCU -  notif as received false
18:26:58.968 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 4
18:26:58.977 [main] INFO  AV.VCU -  OSD 00 currentime 80.0
18:26:59.026 [main] INFO  AV.VCU -  notif as received false
18:26:59.236 [main] INFO  AV.VCU -  notif as received false
18:26:59.286 [main] INFO  AV.VCU -  notif as received false
18:26:59.355 [main] INFO  AV.VCU -  notif as received false
18:26:59.404 [main] INFO  AV.VCU -  notif as received false
18:26:59.492 [main] INFO  AV.VCU -  notif as received false
18:26:59.552 [main] INFO  AV.VCU -  notif as received false
18:26:59.623 [main] INFO  AV.VCU -  notif as received false
18:26:59.695 [main] INFO  AV.VCU -  notif as received false
18:26:59.765 [main] INFO  AV.VCU -  notif as received false
18:26:59.862 [main] INFO  AV.VCU -  notif as received false
18:26:59.908 [main] INFO  AV.VCU -  notif as received false
18:26:59.966 [main] INFO  AV.VCU -  notif as received false
18:27:00.038 [main] INFO  AV.VCU -  notif as received false
18:27:00.091 [main] INFO  AV.VCU -  notif as received false
18:27:00.148 [main] INFO  AV.VCU -  notif as received false
18:27:00.201 [main] INFO  AV.VCU -  notif as received false
18:27:00.278 [main] INFO  AV.VCU -  notif as received false
18:27:00.335 [main] INFO  AV.VCU -  notif as received false
18:27:00.376 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 5
18:27:00.385 [main] INFO  AV.VCU -  OSD 00 currentime 100.0
18:27:00.435 [main] INFO  AV.VCU -  notif as received false
18:27:00.539 [main] INFO  AV.VCU -  notif as received false
18:27:00.595 [main] INFO  AV.VCU -  notif as received false
18:27:00.636 [main] INFO  AV.VCU -  notif as received false
18:27:00.696 [main] INFO  AV.VCU -  notif as received false
18:27:00.768 [main] INFO  AV.VCU -  notif as received false
18:27:00.821 [main] INFO  AV.VCU -  notif as received false
18:27:00.897 [main] INFO  AV.VCU -  notif as received false
18:27:00.946 [main] INFO  AV.VCU -  notif as received false
18:27:01.056 [main] INFO  AV.VCU -  notif as received false
18:27:01.113 [main] INFO  AV.VCU -  notif as received false
18:27:01.207 [main] INFO  AV.VCU -  notif as received false
18:27:01.273 [main] INFO  AV.VCU -  notif as received false
18:27:01.327 [main] INFO  AV.VCU -  notif as received false
18:27:01.381 [main] INFO  AV.VCU -  notif as received false
18:27:01.431 [main] INFO  AV.VCU -  notif as received false
18:27:01.520 [main] INFO  AV.VCU -  notif as received false
18:27:01.572 [main] INFO  AV.VCU -  notif as received false
18:27:01.631 [main] INFO  AV.VCU -  notif as received false
18:27:01.682 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 6
18:27:01.706 [main] INFO  AV.VCU -  OSD 00 currentime 120.0
18:27:01.734 [main] INFO  AV.VCU -  notif as received false
18:27:01.830 [main] INFO  AV.VCU -  notif as received false
18:27:01.885 [main] INFO  AV.VCU -  notif as received false
18:27:01.929 [main] INFO  AV.VCU -  notif as received false
18:27:01.985 [main] INFO  AV.VCU -  notif as received false
18:27:02.077 [main] INFO  AV.VCU -  notif as received false
18:27:02.126 [main] INFO  AV.VCU -  notif as received false
18:27:02.217 [main] INFO  AV.VCU -  notif as received false
18:27:02.270 [main] INFO  AV.VCU -  notif as received false
18:27:02.342 [main] INFO  AV.VCU -  notif as received false
18:27:02.398 [main] INFO  AV.VCU -  notif as received false
18:27:02.474 [main] INFO  AV.VCU -  notif as received false
18:27:02.525 [main] INFO  AV.VCU -  notif as received false
18:27:02.571 [main] INFO  AV.VCU -  notif as received false
18:27:02.619 [main] INFO  AV.VCU -  notif as received false
18:27:02.684 [main] INFO  AV.VCU -  notif as received false
18:27:02.745 [main] INFO  AV.VCU -  notif as received false
18:27:02.815 [main] INFO  AV.VCU -  notif as received false
18:27:02.856 [main] INFO  AV.VCU -  notif as received false
18:27:02.905 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 7
18:27:02.909 [main] INFO  AV.VCU -  OSD 00 currentime 140.0
18:27:02.961 [main] INFO  AV.VCU -  notif as received false
18:27:03.054 [main] INFO  AV.VCU -  notif as received false
18:27:03.109 [main] INFO  AV.VCU -  notif as received false
18:27:03.166 [main] INFO  AV.VCU -  notif as received false
18:27:03.210 [main] INFO  AV.VCU -  notif as received false
18:27:03.293 [main] INFO  AV.VCU -  notif as received false
18:27:03.496 [main] INFO  AV.VCU -  notif as received false
18:27:03.557 [main] INFO  AV.VCU -  notif as received false
18:27:03.608 [main] INFO  AV.VCU -  notif as received false
18:27:03.666 [main] INFO  AV.VCU -  notif as received false
18:27:03.717 [main] INFO  AV.VCU -  notif as received false
18:27:03.775 [main] INFO  AV.VCU -  notif as received false
18:27:03.836 [main] INFO  AV.VCU -  notif as received false
18:27:03.880 [main] INFO  AV.VCU -  notif as received false
18:27:03.935 [main] INFO  AV.VCU -  notif as received false
18:27:03.996 [main] INFO  AV.VCU -  notif as received false
18:27:04.061 [main] INFO  AV.VCU -  notif as received false
18:27:04.113 [main] INFO  AV.VCU -  notif as received false
18:27:04.170 [main] INFO  AV.VCU -  notif as received false
18:27:04.212 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 8
18:27:04.218 [main] INFO  AV.VCU -  OSD 00 currentime 160.0
18:27:04.280 [main] INFO  AV.VCU -  notif as received false
18:27:04.329 [main] INFO  AV.VCU -  notif as received false
18:27:04.385 [main] INFO  AV.VCU -  notif as received false
18:27:04.451 [main] INFO  AV.VCU -  notif as received false
18:27:04.509 [main] INFO  AV.VCU -  notif as received false
18:27:04.561 [main] INFO  AV.VCU -  notif as received false
18:27:04.612 [main] INFO  AV.VCU -  notif as received false
18:27:04.677 [main] INFO  AV.VCU -  notif as received false
18:27:04.718 [main] INFO  AV.VCU -  notif as received false
18:27:04.796 [main] INFO  AV.VCU -  notif as received false
18:27:04.862 [main] INFO  AV.VCU -  notif as received false
18:27:04.912 [main] INFO  AV.VCU -  notif as received false
18:27:04.972 [main] INFO  AV.VCU -  notif as received false
18:27:05.024 [main] INFO  AV.VCU -  notif as received false
18:27:05.083 [main] INFO  AV.VCU -  notif as received false
18:27:05.137 [main] INFO  AV.VCU -  notif as received false
18:27:05.202 [main] INFO  AV.VCU -  notif as received false
18:27:05.247 [main] INFO  AV.VCU -  notif as received false
18:27:05.322 [main] INFO  AV.VCU -  notif as received false
18:27:05.363 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 9
18:27:05.375 [main] INFO  AV.VCU -  OSD 00 currentime 180.0
18:27:05.433 [main] INFO  AV.VCU -  notif as received false
18:27:05.502 [main] INFO  AV.VCU -  notif as received false
18:27:05.560 [main] INFO  AV.VCU -  notif as received false
18:27:05.609 [main] INFO  AV.VCU -  notif as received false
18:27:05.654 [main] INFO  AV.VCU -  notif as received false
18:27:06.164 [main] INFO  AV.VCU -  notif as received false
18:27:06.234 [main] INFO  AV.VCU -  notif as received false
18:27:06.283 [main] INFO  AV.VCU -  notif as received false
18:27:06.351 [main] INFO  AV.VCU -  notif as received false
18:27:06.388 [main] INFO  AV.VCU -  notif as received false
18:27:06.467 [main] INFO  AV.VCU -  notif as received false
18:27:06.756 [main] INFO  AV.VCU -  notif as received false
18:27:06.791 [main] INFO  AV.VCU -  notif as received false
18:27:06.881 [main] INFO  AV.VCU -  notif as received false
18:27:06.939 [main] INFO  AV.VCU -  notif as received false
18:27:06.990 [main] INFO  AV.VCU -  notif as received false
18:27:07.343 [main] INFO  AV.VCU -  notif as received false
18:27:07.405 [main] INFO  AV.VCU -  notif as received false
18:27:07.449 [main] INFO  AV.VCU -  notif as received false
18:27:07.519 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 10
18:27:07.526 [main] INFO  AV.VCU -  OSD 00 currentime 200.0
18:27:07.570 [main] INFO  AV.VCU -  notif as received false
18:27:07.674 [main] INFO  AV.VCU -  notif as received false
18:27:07.740 [main] INFO  AV.VCU -  notif as received false
18:27:07.789 [main] INFO  AV.VCU -  notif as received false
18:27:07.848 [main] INFO  AV.VCU -  notif as received false
18:27:07.891 [main] INFO  AV.VCU -  notif as received false
18:27:07.951 [main] INFO  AV.VCU -  notif as received false
18:27:07.989 [main] INFO  AV.VCU -  notif as received false
18:27:08.055 [main] INFO  AV.VCU -  notif as received false
18:27:08.114 [main] INFO  AV.VCU -  notif as received false
18:27:08.174 [main] INFO  AV.VCU -  notif as received false
18:27:08.229 [main] INFO  AV.VCU -  notif as received false
18:27:08.280 [main] INFO  AV.VCU -  notif as received false
18:27:08.334 [main] INFO  AV.VCU -  notif as received false
18:27:08.382 [main] INFO  AV.VCU -  notif as received false
18:27:08.454 [main] INFO  AV.VCU -  notif as received false
18:27:08.513 [main] INFO  AV.VCU -  notif as received false
18:27:08.554 [main] INFO  AV.VCU -  notif as received false
18:27:08.621 [main] INFO  AV.VCU -  notif as received false
18:27:08.676 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 11
18:27:08.706 [main] INFO  AV.VCU -  OSD 00 currentime 220.0
18:27:08.740 [main] INFO  AV.VCU -  notif as received false
18:27:08.835 [main] INFO  AV.VCU -  notif as received false
18:27:08.886 [main] INFO  AV.VCU -  notif as received false
18:27:08.980 [main] INFO  AV.VCU -  notif as received false
18:27:09.052 [main] INFO  AV.VCU -  notif as received false
18:27:09.163 [main] INFO  AV.VCU -  notif as received false
18:27:09.212 [main] INFO  AV.VCU -  notif as received false
18:27:09.306 [main] INFO  AV.VCU -  notif as received false
18:27:09.357 [main] INFO  AV.VCU -  notif as received false
18:27:09.433 [main] INFO  AV.VCU -  notif as received false
18:27:09.494 [main] INFO  AV.VCU -  notif as received false
18:27:09.582 [main] INFO  AV.VCU -  notif as received false
18:27:09.633 [main] INFO  AV.VCU -  notif as received false
18:27:09.689 [main] INFO  AV.VCU -  notif as received false
18:27:09.751 [main] INFO  AV.VCU -  notif as received false
18:27:09.800 [main] INFO  AV.VCU -  notif as received false
18:27:09.864 [main] INFO  AV.VCU -  notif as received false
18:27:09.936 [main] INFO  AV.VCU -  notif as received false
18:27:09.987 [main] INFO  AV.VCU -  notif as received false
18:27:10.057 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 12
18:27:10.061 [main] INFO  AV.VCU -  OSD 00 currentime 240.0
18:27:10.125 [main] INFO  AV.VCU -  notif as received false
18:27:10.250 [main] INFO  AV.VCU -  notif as received false
18:27:10.314 [main] INFO  AV.VCU -  notif as received false
18:27:10.375 [main] INFO  AV.VCU -  notif as received false
18:27:10.430 [main] INFO  AV.VCU -  notif as received false
18:27:10.507 [main] INFO  AV.VCU -  notif as received false
18:27:10.567 [main] INFO  AV.VCU -  notif as received false
18:27:10.641 [main] INFO  AV.VCU -  notif as received false
18:27:10.695 [main] INFO  AV.VCU -  notif as received false
18:27:10.760 [main] INFO  AV.VCU -  notif as received false
18:27:10.821 [main] INFO  AV.VCU -  notif as received false
18:27:10.888 [main] INFO  AV.VCU -  notif as received false
18:27:10.944 [main] INFO  AV.VCU -  notif as received false
18:27:11.010 [main] INFO  AV.VCU -  notif as received false
18:27:11.041 [main] INFO  AV.VCU -  notif as received false
18:27:11.129 [main] INFO  AV.VCU -  notif as received false
18:27:11.194 [main] INFO  AV.VCU -  notif as received false
18:27:11.252 [main] INFO  AV.VCU -  notif as received false
18:27:11.297 [main] INFO  AV.VCU -  notif as received false
18:27:11.350 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 13
18:27:11.353 [main] INFO  AV.VCU -  OSD 00 currentime 260.0
18:27:11.418 [main] INFO  AV.VCU -  notif as received false
18:27:11.469 [main] INFO  AV.VCU -  notif as received false
18:27:11.566 [main] INFO  AV.VCU -  notif as received false
18:27:11.626 [main] INFO  AV.VCU -  notif as received false
18:27:11.680 [main] INFO  AV.VCU -  notif as received false
18:27:11.746 [main] INFO  AV.VCU -  notif as received false
18:27:11.805 [main] INFO  AV.VCU -  notif as received false
18:27:11.894 [main] INFO  AV.VCU -  notif as received false
18:27:11.954 [main] INFO  AV.VCU -  notif as received false
18:27:12.057 [main] INFO  AV.VCU -  notif as received false
18:27:12.095 [main] INFO  AV.VCU -  notif as received false
18:27:12.178 [main] INFO  AV.VCU -  notif as received false
18:27:12.240 [main] INFO  AV.VCU -  notif as received false
18:27:12.300 [main] INFO  AV.VCU -  notif as received false
18:27:12.349 [main] INFO  AV.VCU -  notif as received false
18:27:12.401 [main] INFO  AV.VCU -  notif as received false
18:27:12.462 [main] INFO  AV.VCU -  notif as received false
18:27:12.509 [main] INFO  AV.VCU -  notif as received false
18:27:12.564 [main] INFO  AV.VCU -  notif as received false
18:27:12.626 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 14
18:27:12.629 [main] INFO  AV.VCU -  OSD 00 currentime 280.0
18:27:12.677 [main] INFO  AV.VCU -  notif as received false
18:27:12.778 [main] INFO  AV.VCU -  notif as received false
18:27:12.844 [main] INFO  AV.VCU -  notif as received false
18:27:12.900 [main] INFO  AV.VCU -  notif as received false
18:27:12.956 [main] INFO  AV.VCU -  notif as received false
18:27:13.009 [main] INFO  AV.VCU -  notif as received false
18:27:13.075 [main] INFO  AV.VCU -  notif as received false
18:27:13.123 [main] INFO  AV.VCU -  notif as received false
18:27:13.187 [main] INFO  AV.VCU -  notif as received false
18:27:13.227 [main] INFO  AV.VCU -  notif as received false
18:27:13.285 [main] INFO  AV.VCU -  notif as received false
18:27:13.346 [main] INFO  AV.VCU -  notif as received false
18:27:13.389 [main] INFO  AV.VCU -  notif as received false
18:27:13.455 [main] INFO  AV.VCU -  notif as received false
18:27:13.509 [main] INFO  AV.VCU -  notif as received false
18:27:13.551 [main] INFO  AV.VCU -  notif as received false
18:27:13.609 [main] INFO  AV.VCU -  notif as received false
18:27:13.664 [main] INFO  AV.VCU -  notif as received false
18:27:13.709 [main] INFO  AV.VCU -  notif as received false
18:27:13.772 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 15
18:27:13.775 [main] INFO  AV.VCU -  OSD 00 currentime 300.0
18:27:13.815 [main] INFO  AV.VCU -  notif as received false
18:27:13.883 [main] INFO  AV.VCU -  notif as received false
18:27:13.931 [main] INFO  AV.VCU -  notif as received false
18:27:14.078 [main] INFO  AV.VCU -  notif as received false
18:27:14.124 [main] INFO  AV.VCU -  notif as received false
18:27:14.184 [main] INFO  AV.VCU -  notif as received false
18:27:14.242 [main] INFO  AV.VCU -  notif as received false
18:27:14.306 [main] INFO  AV.VCU -  notif as received false
18:27:14.360 [main] INFO  AV.VCU -  notif as received false
18:27:14.436 [main] INFO  AV.VCU -  notif as received false
18:27:14.486 [main] INFO  AV.VCU -  notif as received false
18:27:14.552 [main] INFO  AV.VCU -  notif as received false
18:27:14.604 [main] INFO  AV.VCU -  notif as received false
18:27:14.660 [main] INFO  AV.VCU -  notif as received false
18:27:14.715 [main] INFO  AV.VCU -  notif as received false
18:27:14.773 [main] INFO  AV.VCU -  notif as received false
18:27:14.828 [main] INFO  AV.VCU -  notif as received false
18:27:14.897 [main] INFO  AV.VCU -  notif as received false
18:27:14.957 [main] INFO  AV.VCU -  notif as received false
18:27:15.030 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 16
18:27:15.034 [main] INFO  AV.VCU -  OSD 00 currentime 320.0
18:27:15.080 [main] INFO  AV.VCU -  notif as received false
18:27:15.158 [main] INFO  AV.VCU -  notif as received false
18:27:15.213 [main] INFO  AV.VCU -  notif as received false
18:27:15.274 [main] INFO  AV.VCU -  notif as received false
18:27:15.333 [main] INFO  AV.VCU -  notif as received false
18:27:15.383 [main] INFO  AV.VCU -  notif as received false
18:27:15.438 [main] INFO  AV.VCU -  notif as received false
18:27:15.503 [main] INFO  AV.VCU -  notif as received false
18:27:15.562 [main] INFO  AV.VCU -  notif as received false
18:27:15.656 [main] INFO  AV.VCU -  notif as received false
18:27:15.714 [main] INFO  AV.VCU -  notif as received false
18:27:15.758 [main] INFO  AV.VCU -  notif as received false
18:27:15.804 [main] INFO  AV.VCU -  notif as received false
18:27:15.860 [main] INFO  AV.VCU -  notif as received false
18:27:15.908 [main] INFO  AV.VCU -  notif as received false
18:27:15.980 [main] INFO  AV.VCU -  notif as received false
18:27:16.025 [main] INFO  AV.VCU -  notif as received false
18:27:16.103 [main] INFO  AV.VCU -  notif as received false
18:27:16.142 [main] INFO  AV.VCU -  notif as received false
18:27:16.216 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 17
18:27:16.220 [main] INFO  AV.VCU -  OSD 00 currentime 340.0
18:27:16.275 [main] INFO  AV.VCU -  notif as received false
18:27:16.358 [main] INFO  AV.VCU -  notif as received false
18:27:16.430 [main] INFO  AV.VCU -  notif as received false
18:27:16.484 [main] INFO  AV.VCU -  notif as received false
18:27:16.546 [main] INFO  AV.VCU -  notif as received false
18:27:16.616 [main] INFO  AV.VCU -  notif as received false
18:27:16.704 [main] INFO  AV.VCU -  notif as received false
18:27:16.749 [main] INFO  AV.VCU -  notif as received false
18:27:16.794 [main] INFO  AV.VCU -  notif as received false
18:27:16.889 [main] INFO  AV.VCU -  notif as received false
18:27:16.940 [main] INFO  AV.VCU -  notif as received false
18:27:17.024 [main] INFO  AV.VCU -  notif as received false
18:27:17.072 [main] INFO  AV.VCU -  notif as received false
18:27:17.119 [main] INFO  AV.VCU -  notif as received false
18:27:17.179 [main] INFO  AV.VCU -  notif as received false
18:27:17.238 [main] INFO  AV.VCU -  notif as received false
18:27:17.295 [main] INFO  AV.VCU -  notif as received false
18:27:17.352 [main] INFO  AV.VCU -  notif as received false
18:27:17.401 [main] INFO  AV.VCU -  notif as received false
18:27:17.455 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 18
18:27:17.458 [main] INFO  AV.VCU -  OSD 00 currentime 360.0
18:27:17.510 [main] INFO  AV.VCU -  notif as received false
18:27:17.589 [main] INFO  AV.VCU -  notif as received false
18:27:17.650 [main] INFO  AV.VCU -  notif as received false
18:27:17.699 [main] INFO  AV.VCU -  notif as received false
18:27:17.763 [main] INFO  AV.VCU -  notif as received false
18:27:17.828 [main] INFO  AV.VCU -  notif as received false
18:27:17.875 [main] INFO  AV.VCU -  notif as received false
18:27:17.944 [main] INFO  AV.VCU -  notif as received false
18:27:17.991 [main] INFO  AV.VCU -  notif as received false
18:27:18.070 [main] INFO  AV.VCU -  notif as received false
18:27:18.121 [main] INFO  AV.VCU -  notif as received false
18:27:18.177 [main] INFO  AV.VCU -  notif as received false
18:27:18.235 [main] INFO  AV.VCU -  notif as received false
18:27:18.279 [main] INFO  AV.VCU -  notif as received false
18:27:18.344 [main] INFO  AV.VCU -  notif as received false
18:27:18.401 [main] INFO  AV.VCU -  notif as received false
18:27:18.453 [main] INFO  AV.VCU -  notif as received false
18:27:18.501 [main] INFO  AV.VCU -  notif as received false
18:27:18.558 [main] INFO  AV.VCU -  notif as received false
18:27:18.603 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 19
18:27:18.617 [main] INFO  AV.VCU -  OSD 00 currentime 380.0
18:27:18.675 [main] INFO  AV.VCU -  notif as received false
18:27:18.751 [main] INFO  AV.VCU -  notif as received false
18:27:18.793 [main] INFO  AV.VCU -  notif as received false
18:27:18.871 [main] INFO  AV.VCU -  notif as received false
18:27:18.934 [main] INFO  AV.VCU -  notif as received false
18:27:18.999 [main] INFO  AV.VCU -  notif as received false
18:27:19.110 [main] INFO  AV.VCU -  notif as received false
18:27:19.164 [main] INFO  AV.VCU -  notif as received false
18:27:19.241 [main] INFO  AV.VCU -  notif as received false
18:27:19.318 [main] INFO  AV.VCU -  notif as received false
18:27:19.381 [main] INFO  AV.VCU -  notif as received false
18:27:19.475 [main] INFO  AV.VCU -  notif as received false
18:27:19.563 [main] INFO  AV.VCU -  notif as received false
18:27:19.609 [main] INFO  AV.VCU -  notif as received false
18:27:19.661 [main] INFO  AV.VCU -  notif as received false
18:27:19.716 [main] INFO  AV.VCU -  notif as received false
18:27:19.771 [main] INFO  AV.VCU -  notif as received false
18:27:19.813 [main] INFO  AV.VCU -  notif as received false
18:27:19.880 [main] INFO  AV.VCU -  notif as received false
18:27:19.915 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 20
18:27:19.926 [main] INFO  AV.VCU -  OSD 00 currentime 400.0
18:27:19.982 [main] INFO  AV.VCU -  notif as received false
18:27:20.044 [main] INFO  AV.VCU -  notif as received false
18:27:20.093 [main] INFO  AV.VCU -  notif as received false
18:27:20.135 [main] INFO  AV.VCU -  notif as received false
18:27:20.199 [main] INFO  AV.VCU -  notif as received false
18:27:20.260 [main] INFO  AV.VCU -  notif as received false
18:27:20.309 [main] INFO  AV.VCU -  notif as received false
18:27:20.363 [main] INFO  AV.VCU -  notif as received false
18:27:20.419 [main] INFO  AV.VCU -  notif as received false
18:27:20.465 [main] INFO  AV.VCU -  notif as received false
18:27:20.528 [main] INFO  AV.VCU -  notif as received false
18:27:20.577 [main] INFO  AV.VCU -  notif as received false
18:27:20.629 [main] INFO  AV.VCU -  notif as received false
18:27:20.682 [main] INFO  AV.VCU -  notif as received false
18:27:20.733 [main] INFO  AV.VCU -  notif as received false
18:27:20.778 [main] INFO  AV.VCU -  notif as received false
18:27:20.832 [main] INFO  AV.VCU -  notif as received false
18:27:20.887 [main] INFO  AV.VCU -  notif as received false
18:27:20.942 [main] INFO  AV.VCU -  notif as received false
18:27:20.991 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 4.83 time 21
18:27:20.998 [main] INFO  AV.VCU -  OSD 00 currentime 420.0
18:27:21.065 [main] INFO  AV.VCU -  notif as received false
18:27:21.127 [main] INFO  AV.VCU -  notif as received false
18:27:21.171 [main] INFO  AV.VCU -  notif as received false
18:27:21.223 [main] INFO  AV.VCU -  notif as received false
18:27:21.273 [main] INFO  AV.VCU -  notif as received false
18:27:21.324 [main] INFO  AV.VCU -  notif as received false
18:27:21.370 [main] INFO  AV.VCU -  notif as received false
18:27:21.420 [main] INFO  AV.VCU -  notif as received false
18:27:21.478 [main] INFO  AV.VCU -  notif as received false
