
-------------------------------------------------------------------
GMS: address=vagrant-8534, cluster=AV, physical address=10.0.2.15:45792
-------------------------------------------------------------------
14:24:30.095 [main] INFO  AV.VCU - waiting on readyToRun...
14:24:30.354 [main] INFO  AV.VCU - ...synchronized on readyToRun
14:24:30.356 [main] INFO  AV.VCU - started logical time progression
14:25:09.646 [main] INFO  AV.VCU -  OSD 00 currentime 680.0
14:25:10.686 [main] INFO  AV.VCU -  OSD 00 currentime 700.0
14:25:11.725 [main] INFO  AV.VCU -  OSD 00 currentime 720.0
14:25:12.753 [main] INFO  AV.VCU -  OSD 00 currentime 740.0
14:25:13.884 [main] INFO  AV.VCU -  OSD 00 currentime 760.0
14:25:14.906 [main] INFO  AV.VCU -  OSD 00 currentime 780.0
14:25:15.967 [main] INFO  AV.VCU -  OSD 00 currentime 800.0
14:25:16.969 [main] INFO  AV.VCU -  OSD 00 currentime 820.0
14:25:18.013 [main] INFO  AV.VCU -  OSD 00 currentime 840.0
14:25:19.060 [main] INFO  AV.VCU -  OSD 00 currentime 860.0
14:25:20.021 [main] INFO  AV.VCU -  OSD 00 currentime 880.0
14:25:21.063 [main] INFO  AV.VCU -  OSD 00 currentime 900.0
14:25:22.061 [main] INFO  AV.VCU -  OSD 00 currentime 920.0
14:25:23.172 [main] INFO  AV.VCU -  OSD 00 currentime 940.0
14:25:24.192 [main] INFO  AV.VCU -  OSD 00 currentime 960.0
14:25:25.260 [main] INFO  AV.VCU -  OSD 00 currentime 980.0
14:25:26.272 [main] INFO  AV.VCU -  OSD 00 currentime 1000.0
14:25:27.379 [main] INFO  AV.VCU -  OSD 00 currentime 1020.0
14:25:28.302 [main] INFO  AV.VCU -  OSD 00 currentime 1040.0
14:25:29.335 [main] INFO  AV.VCU -  OSD 00 currentime 1060.0
14:25:30.343 [main] INFO  AV.VCU -  OSD 00 currentime 1080.0
14:25:31.297 [main] INFO  AV.VCU -  OSD 00 currentime 1100.0
14:25:32.327 [main] INFO  AV.VCU -  OSD 00 currentime 1120.0
14:25:33.392 [main] INFO  AV.VCU -  OSD 00 currentime 1140.0
14:25:34.377 [main] INFO  AV.VCU -  OSD 00 currentime 1160.0
14:25:35.408 [main] INFO  AV.VCU -  OSD 00 currentime 1180.0
14:25:36.430 [main] INFO  AV.VCU -  OSD 00 currentime 1200.0
14:25:37.401 [main] INFO  AV.VCU -  OSD 00 currentime 1220.0
14:25:38.454 [main] INFO  AV.VCU -  OSD 00 currentime 1240.0
14:25:39.463 [main] INFO  AV.VCU -  OSD 00 currentime 1260.0
14:25:40.491 [main] INFO  AV.VCU -  OSD 00 currentime 1280.0
14:25:41.466 [main] INFO  AV.VCU -  OSD 00 currentime 1300.0
14:25:42.493 [main] INFO  AV.VCU -  OSD 00 currentime 1320.0
14:25:43.501 [main] INFO  AV.VCU -  OSD 00 currentime 1340.0
14:25:44.512 [main] INFO  AV.VCU -  OSD 00 currentime 1360.0
14:25:45.516 [main] INFO  AV.VCU -  OSD 00 currentime 1380.0
14:25:46.577 [main] INFO  AV.VCU -  OSD 00 currentime 1400.0
14:25:47.752 [main] INFO  AV.VCU -  OSD 00 currentime 1420.0
14:25:48.632 [main] INFO  AV.VCU -  OSD 00 currentime 1440.0
14:25:49.608 [main] INFO  AV.VCU -  OSD 00 currentime 1460.0
14:25:50.656 [main] INFO  AV.VCU -  OSD 00 currentime 1480.0
14:25:51.658 [main] INFO  AV.VCU -  OSD 00 currentime 1500.0
14:25:52.663 [main] INFO  AV.VCU -  OSD 00 currentime 1520.0
14:25:53.657 [main] INFO  AV.VCU -  OSD 00 currentime 1540.0
14:25:54.656 [main] INFO  AV.VCU -  OSD 00 currentime 1560.0
14:25:55.647 [main] INFO  AV.VCU -  OSD 00 currentime 1580.0
14:25:56.707 [main] INFO  AV.VCU -  OSD 00 currentime 1600.0
14:25:57.688 [main] INFO  AV.VCU -  OSD 00 currentime 1620.0
14:25:58.683 [main] INFO  AV.VCU -  OSD 00 currentime 1640.0
14:25:59.683 [main] INFO  AV.VCU -  OSD 00 currentime 1660.0
14:26:00.861 [main] INFO  AV.VCU -  OSD 00 currentime 1680.0
14:26:01.827 [main] INFO  AV.VCU -  OSD 00 currentime 1700.0
14:26:02.845 [main] INFO  AV.VCU -  OSD 00 currentime 1720.0
14:26:03.834 [main] INFO  AV.VCU -  OSD 00 currentime 1740.0
14:26:04.827 [main] INFO  AV.VCU -  OSD 00 currentime 1760.0
14:26:05.834 [main] INFO  AV.VCU -  OSD 00 currentime 1780.0
14:26:06.843 [main] INFO  AV.VCU -  OSD 00 currentime 1800.0
14:26:07.824 [main] INFO  AV.VCU -  OSD 00 currentime 1820.0
14:26:08.832 [main] INFO  AV.VCU -  OSD 00 currentime 1840.0
14:26:09.813 [main] INFO  AV.VCU -  OSD 00 currentime 1860.0
14:26:10.823 [main] INFO  AV.VCU -  OSD 00 currentime 1880.0
14:26:11.825 [main] INFO  AV.VCU -  OSD 00 currentime 1900.0
14:26:12.861 [main] INFO  AV.VCU -  OSD 00 currentime 1920.0
14:26:13.992 [main] INFO  AV.VCU -  OSD 00 currentime 1940.0
14:26:15.011 [main] INFO  AV.VCU -  OSD 00 currentime 1960.0
14:26:16.044 [main] INFO  AV.VCU -  OSD 00 currentime 1980.0
14:26:17.069 [main] INFO  AV.VCU -  OSD 00 currentime 2000.0
14:26:18.091 [main] INFO  AV.VCU -  OSD 00 currentime 2020.0
14:26:19.076 [main] INFO  AV.VCU -  OSD 00 currentime 2040.0
14:26:20.094 [main] INFO  AV.VCU -  OSD 00 currentime 2060.0
14:26:21.092 [main] INFO  AV.VCU -  OSD 00 currentime 2080.0
14:26:22.117 [main] INFO  AV.VCU -  OSD 00 currentime 2100.0
14:26:23.114 [main] INFO  AV.VCU -  OSD 00 currentime 2120.0
14:26:24.118 [main] INFO  AV.VCU -  OSD 00 currentime 2140.0
14:26:25.107 [main] INFO  AV.VCU -  OSD 00 currentime 2160.0
14:26:26.105 [main] INFO  AV.VCU -  OSD 00 currentime 2180.0
14:26:27.089 [main] INFO  AV.VCU -  OSD 00 currentime 2200.0
14:26:28.114 [main] INFO  AV.VCU -  OSD 00 currentime 2220.0
14:26:29.309 [main] INFO  AV.VCU -  OSD 00 currentime 2240.0
14:26:30.301 [main] INFO  AV.VCU -  OSD 00 currentime 2260.0
14:26:31.313 [main] INFO  AV.VCU -  OSD 00 currentime 2280.0
14:26:32.281 [main] INFO  AV.VCU -  OSD 00 currentime 2300.0
14:26:33.351 [main] INFO  AV.VCU -  OSD 00 currentime 2320.0
14:26:34.370 [main] INFO  AV.VCU -  OSD 00 currentime 2340.0
14:26:35.341 [main] INFO  AV.VCU -  OSD 00 currentime 2360.0
14:26:36.323 [main] INFO  AV.VCU -  OSD 00 currentime 2380.0
14:26:37.331 [main] INFO  AV.VCU -  OSD 00 currentime 2400.0
14:26:38.356 [main] INFO  AV.VCU -  OSD 00 currentime 2420.0
14:26:39.361 [main] INFO  AV.VCU -  OSD 00 currentime 2440.0
14:26:40.376 [main] INFO  AV.VCU -  OSD 00 currentime 2460.0
14:26:41.355 [main] INFO  AV.VCU -  OSD 00 currentime 2480.0
14:26:42.361 [main] INFO  AV.VCU -  OSD 00 currentime 2500.0
14:26:43.372 [main] INFO  AV.VCU -  OSD 00 currentime 2520.0
14:26:44.286 [main] INFO  AV.VCU -  OSD 00 currentime 2540.0
14:26:45.458 [main] INFO  AV.VCU -  OSD 00 currentime 2560.0
14:26:46.992 [main] INFO  AV.VCU -  OSD 00 currentime 2580.0
14:26:47.967 [main] INFO  AV.VCU -  OSD 00 currentime 2600.0
14:26:49.019 [main] INFO  AV.VCU -  OSD 00 currentime 2620.0
14:26:50.062 [main] INFO  AV.VCU -  OSD 00 currentime 2640.0
14:26:51.117 [main] INFO  AV.VCU -  OSD 00 currentime 2660.0
14:26:52.138 [main] INFO  AV.VCU -  OSD 00 currentime 2680.0
14:26:53.217 [main] INFO  AV.VCU -  OSD 00 currentime 2700.0
14:26:54.243 [main] INFO  AV.VCU -  OSD 00 currentime 2720.0
14:26:55.251 [main] INFO  AV.VCU -  OSD 00 currentime 2740.0
14:26:56.187 [main] INFO  AV.VCU -  OSD 00 currentime 2760.0
14:26:57.204 [main] INFO  AV.VCU -  OSD 00 currentime 2780.0
14:26:58.198 [main] INFO  AV.VCU -  OSD 00 currentime 2800.0
14:26:59.177 [main] INFO  AV.VCU -  OSD 00 currentime 2820.0
14:27:00.130 [main] INFO  AV.VCU -  OSD 00 currentime 2840.0
14:27:01.133 [main] INFO  AV.VCU -  OSD 00 currentime 2860.0
14:27:02.135 [main] INFO  AV.VCU -  OSD 00 currentime 2880.0
14:27:03.217 [main] INFO  AV.VCU -  OSD 00 currentime 2900.0
14:27:04.239 [main] INFO  AV.VCU -  OSD 00 currentime 2920.0
14:27:05.218 [main] INFO  AV.VCU -  OSD 00 currentime 2940.0
14:27:06.188 [main] INFO  AV.VCU -  OSD 00 currentime 2960.0
14:27:07.179 [main] INFO  AV.VCU -  OSD 00 currentime 2980.0
14:27:08.195 [main] INFO  AV.VCU -  OSD 00 currentime 3000.0
14:27:09.233 [main] INFO  AV.VCU -  OSD 00 currentime 3020.0
14:27:10.255 [main] INFO  AV.VCU -  OSD 00 currentime 3040.0
14:27:11.265 [main] INFO  AV.VCU -  OSD 00 currentime 3060.0
14:27:12.272 [main] INFO  AV.VCU -  OSD 00 currentime 3080.0
14:27:13.284 [main] INFO  AV.VCU -  OSD 00 currentime 3100.0
14:27:14.261 [main] INFO  AV.VCU -  OSD 00 currentime 3120.0
14:27:15.285 [main] INFO  AV.VCU -  OSD 00 currentime 3140.0
14:27:16.307 [main] INFO  AV.VCU -  OSD 00 currentime 3160.0
14:27:17.310 [main] INFO  AV.VCU -  OSD 00 currentime 3180.0
14:27:18.326 [main] INFO  AV.VCU -  OSD 00 currentime 3200.0
14:27:19.353 [main] INFO  AV.VCU -  OSD 00 currentime 3220.0
14:27:20.304 [main] INFO  AV.VCU -  OSD 00 currentime 3240.0
14:27:21.310 [main] INFO  AV.VCU -  OSD 00 currentime 3260.0
14:27:22.316 [main] INFO  AV.VCU -  OSD 00 currentime 3280.0
14:27:23.306 [main] INFO  AV.VCU -  OSD 00 currentime 3300.0
14:27:24.263 [main] INFO  AV.VCU -  OSD 00 currentime 3320.0
14:27:25.260 [main] INFO  AV.VCU -  OSD 00 currentime 3340.0
14:27:26.200 [main] INFO  AV.VCU -  OSD 00 currentime 3360.0
14:27:27.168 [main] INFO  AV.VCU -  OSD 00 currentime 3380.0
14:27:28.195 [main] INFO  AV.VCU -  OSD 00 currentime 3400.0
14:27:29.197 [main] INFO  AV.VCU -  OSD 00 currentime 3420.0
14:27:30.180 [main] INFO  AV.VCU -  OSD 00 currentime 3440.0
14:27:31.149 [main] INFO  AV.VCU -  OSD 00 currentime 3460.0
14:27:32.170 [main] INFO  AV.VCU -  OSD 00 currentime 3480.0
14:27:33.192 [main] INFO  AV.VCU -  OSD 00 currentime 3500.0
14:27:34.172 [main] INFO  AV.VCU -  OSD 00 currentime 3520.0
14:27:35.177 [main] INFO  AV.VCU -  OSD 00 currentime 3540.0
14:27:36.177 [main] INFO  AV.VCU -  OSD 00 currentime 3560.0
14:27:37.179 [main] INFO  AV.VCU -  OSD 00 currentime 3580.0
14:27:38.298 [main] INFO  AV.VCU -  OSD 00 currentime 3600.0
14:27:39.259 [main] INFO  AV.VCU -  OSD 00 currentime 3620.0
14:27:40.253 [main] INFO  AV.VCU -  OSD 00 currentime 3640.0
14:27:41.228 [main] INFO  AV.VCU -  OSD 00 currentime 3660.0
14:27:42.279 [main] INFO  AV.VCU -  OSD 00 currentime 3680.0
14:27:43.278 [main] INFO  AV.VCU -  OSD 00 currentime 3700.0
14:27:44.256 [main] INFO  AV.VCU -  OSD 00 currentime 3720.0
14:27:45.223 [main] INFO  AV.VCU -  OSD 00 currentime 3740.0
14:27:46.260 [main] INFO  AV.VCU -  OSD 00 currentime 3760.0
14:27:47.244 [main] INFO  AV.VCU -  OSD 00 currentime 3780.0
14:27:48.226 [main] INFO  AV.VCU -  OSD 00 currentime 3800.0
14:27:49.225 [main] INFO  AV.VCU -  OSD 00 currentime 3820.0
14:27:50.251 [main] INFO  AV.VCU -  OSD 00 currentime 3840.0
14:27:51.246 [main] INFO  AV.VCU -  OSD 00 currentime 3860.0
14:27:52.242 [main] INFO  AV.VCU -  OSD 00 currentime 3880.0
14:27:53.287 [main] INFO  AV.VCU -  OSD 00 currentime 3900.0
14:27:54.289 [main] INFO  AV.VCU -  OSD 00 currentime 3920.0
14:27:55.282 [main] INFO  AV.VCU -  OSD 00 currentime 3940.0
14:27:56.304 [main] INFO  AV.VCU -  OSD 00 currentime 3960.0
14:27:57.487 [main] INFO  AV.VCU -  OSD 00 currentime 3980.0
14:27:58.521 [main] INFO  AV.VCU -  OSD 00 currentime 4000.0
14:27:59.538 [main] INFO  AV.VCU -  OSD 00 currentime 4020.0
14:28:00.536 [main] INFO  AV.VCU -  OSD 00 currentime 4040.0
14:28:01.515 [main] INFO  AV.VCU -  OSD 00 currentime 4060.0
14:28:02.554 [main] INFO  AV.VCU -  OSD 00 currentime 4080.0
14:28:03.574 [main] INFO  AV.VCU -  OSD 00 currentime 4100.0
14:28:04.593 [main] INFO  AV.VCU -  OSD 00 currentime 4120.0
14:28:05.637 [main] INFO  AV.VCU -  OSD 00 currentime 4140.0
14:28:06.650 [main] INFO  AV.VCU -  OSD 00 currentime 4160.0
14:28:07.636 [main] INFO  AV.VCU -  OSD 00 currentime 4180.0
14:28:08.613 [main] INFO  AV.VCU -  OSD 00 currentime 4200.0
14:28:09.624 [main] INFO  AV.VCU -  OSD 00 currentime 4220.0
14:28:10.550 [main] INFO  AV.VCU -  OSD 00 currentime 4240.0
14:28:11.534 [main] INFO  AV.VCU -  OSD 00 currentime 4260.0
14:28:12.527 [main] INFO  AV.VCU -  OSD 00 currentime 4280.0
14:28:13.534 [main] INFO  AV.VCU -  OSD 00 currentime 4300.0
14:28:14.530 [main] INFO  AV.VCU -  OSD 00 currentime 4320.0
14:28:15.522 [main] INFO  AV.VCU -  OSD 00 currentime 4340.0
14:28:16.528 [main] INFO  AV.VCU -  OSD 00 currentime 4360.0
14:28:17.726 [main] INFO  AV.VCU -  OSD 00 currentime 4380.0
14:28:18.740 [main] INFO  AV.VCU -  OSD 00 currentime 4400.0
14:28:19.746 [main] INFO  AV.VCU -  OSD 00 currentime 4420.0
14:28:20.776 [main] INFO  AV.VCU -  OSD 00 currentime 4440.0
14:28:21.768 [main] INFO  AV.VCU -  OSD 00 currentime 4460.0
14:28:22.784 [main] INFO  AV.VCU -  OSD 00 currentime 4480.0
14:28:23.780 [main] INFO  AV.VCU -  OSD 00 currentime 4500.0
14:28:24.782 [main] INFO  AV.VCU -  OSD 00 currentime 4520.0
14:28:25.755 [main] INFO  AV.VCU -  OSD 00 currentime 4540.0
14:28:26.790 [main] INFO  AV.VCU -  OSD 00 currentime 4560.0
14:28:27.791 [main] INFO  AV.VCU -  OSD 00 currentime 4580.0
14:28:28.801 [main] INFO  AV.VCU -  OSD 00 currentime 4600.0
14:28:29.754 [main] INFO  AV.VCU -  OSD 00 currentime 4620.0
14:28:30.741 [main] INFO  AV.VCU -  OSD 00 currentime 4640.0
14:28:31.731 [main] INFO  AV.VCU -  OSD 00 currentime 4660.0
14:28:32.745 [main] INFO  AV.VCU -  OSD 00 currentime 4680.0
14:28:33.728 [main] INFO  AV.VCU -  OSD 00 currentime 4700.0
14:28:34.738 [main] INFO  AV.VCU -  OSD 00 currentime 4720.0
14:28:35.751 [main] INFO  AV.VCU -  OSD 00 currentime 4740.0
14:28:36.750 [main] INFO  AV.VCU -  OSD 00 currentime 4760.0
14:28:37.786 [main] INFO  AV.VCU -  OSD 00 currentime 4780.0
14:28:38.799 [main] INFO  AV.VCU -  OSD 00 currentime 4800.0
14:28:39.782 [main] INFO  AV.VCU -  OSD 00 currentime 4820.0
14:28:40.772 [main] INFO  AV.VCU -  OSD 00 currentime 4840.0
14:28:41.770 [main] INFO  AV.VCU -  OSD 00 currentime 4860.0
14:28:42.759 [main] INFO  AV.VCU -  OSD 00 currentime 4880.0
14:28:43.710 [main] INFO  AV.VCU -  OSD 00 currentime 4900.0
14:28:44.755 [main] INFO  AV.VCU -  OSD 00 currentime 4920.0
14:28:45.764 [main] INFO  AV.VCU -  OSD 00 currentime 4940.0
14:28:46.751 [main] INFO  AV.VCU -  OSD 00 currentime 4960.0
14:28:47.742 [main] INFO  AV.VCU -  OSD 00 currentime 4980.0
14:28:48.716 [main] INFO  AV.VCU -  OSD 00 currentime 5000.0
14:28:49.697 [main] INFO  AV.VCU -  OSD 00 currentime 5020.0
14:28:50.657 [main] INFO  AV.VCU -  OSD 00 currentime 5040.0
14:28:51.689 [main] INFO  AV.VCU -  OSD 00 currentime 5060.0
14:28:52.673 [main] INFO  AV.VCU -  OSD 00 currentime 5080.0
14:28:53.630 [main] INFO  AV.VCU -  OSD 00 currentime 5100.0
14:28:54.619 [main] INFO  AV.VCU -  OSD 00 currentime 5120.0
14:28:55.602 [main] INFO  AV.VCU -  OSD 00 currentime 5140.0
14:28:56.568 [main] INFO  AV.VCU -  OSD 00 currentime 5160.0
14:28:57.510 [main] INFO  AV.VCU -  OSD 00 currentime 5180.0
14:28:58.497 [main] INFO  AV.VCU -  OSD 00 currentime 5200.0
14:28:59.603 [main] INFO  AV.VCU -  OSD 00 currentime 5220.0
14:29:00.571 [main] INFO  AV.VCU -  OSD 00 currentime 5240.0
14:29:01.644 [main] INFO  AV.VCU -  OSD 00 currentime 5260.0
14:29:02.661 [main] INFO  AV.VCU -  OSD 00 currentime 5280.0
14:29:03.623 [main] INFO  AV.VCU -  OSD 00 currentime 5300.0
14:29:04.588 [main] INFO  AV.VCU -  OSD 00 currentime 5320.0
14:29:05.539 [main] INFO  AV.VCU -  OSD 00 currentime 5340.0
14:29:06.548 [main] INFO  AV.VCU -  OSD 00 currentime 5360.0
14:29:07.545 [main] INFO  AV.VCU -  OSD 00 currentime 5380.0
14:29:08.526 [main] INFO  AV.VCU -  OSD 00 currentime 5400.0
14:29:09.529 [main] INFO  AV.VCU -  OSD 00 currentime 5420.0
14:29:10.533 [main] INFO  AV.VCU -  OSD 00 currentime 5440.0
14:29:11.548 [main] INFO  AV.VCU -  OSD 00 currentime 5460.0
14:29:12.548 [main] INFO  AV.VCU -  OSD 00 currentime 5480.0
14:29:13.458 [main] INFO  AV.VCU -  OSD 00 currentime 5500.0
14:29:14.527 [main] INFO  AV.VCU -  OSD 00 currentime 5520.0
14:29:15.516 [main] INFO  AV.VCU -  OSD 00 currentime 5540.0
14:29:16.532 [main] INFO  AV.VCU -  OSD 00 currentime 5560.0
14:29:17.526 [main] INFO  AV.VCU -  OSD 00 currentime 5580.0
14:29:18.510 [main] INFO  AV.VCU -  OSD 00 currentime 5600.0
14:29:19.484 [main] INFO  AV.VCU -  OSD 00 currentime 5620.0
14:29:20.488 [main] INFO  AV.VCU -  OSD 00 currentime 5640.0
14:29:21.689 [main] INFO  AV.VCU -  OSD 00 currentime 5660.0
14:29:22.662 [main] INFO  AV.VCU -  OSD 00 currentime 5680.0
14:29:23.633 [main] INFO  AV.VCU -  OSD 00 currentime 5700.0
14:29:24.585 [main] INFO  AV.VCU -  OSD 00 currentime 5720.0
14:29:25.563 [main] INFO  AV.VCU -  OSD 00 currentime 5740.0
14:29:26.547 [main] INFO  AV.VCU -  OSD 00 currentime 5760.0
14:29:27.575 [main] INFO  AV.VCU -  OSD 00 currentime 5780.0
14:29:28.607 [main] INFO  AV.VCU -  OSD 00 currentime 5800.0
14:29:29.590 [main] INFO  AV.VCU -  OSD 00 currentime 5820.0
14:29:30.595 [main] INFO  AV.VCU -  OSD 00 currentime 5840.0
14:29:31.592 [main] INFO  AV.VCU -  OSD 00 currentime 5860.0
14:29:32.585 [main] INFO  AV.VCU -  OSD 00 currentime 5880.0
14:29:33.581 [main] INFO  AV.VCU -  OSD 00 currentime 5900.0
14:29:34.571 [main] INFO  AV.VCU -  OSD 00 currentime 5920.0
14:29:35.602 [main] INFO  AV.VCU -  OSD 00 currentime 5940.0
14:29:36.619 [main] INFO  AV.VCU -  OSD 00 currentime 5960.0
14:29:37.653 [main] INFO  AV.VCU -  OSD 00 currentime 5980.0
14:29:38.619 [main] INFO  AV.VCU -  OSD 00 currentime 6000.0
14:29:39.472 [main] INFO  AV.VCU -  OSD 00 currentime 6020.0
14:29:40.466 [main] INFO  AV.VCU -  OSD 00 currentime 6040.0
14:29:41.494 [main] INFO  AV.VCU -  OSD 00 currentime 6060.0
14:29:42.538 [main] INFO  AV.VCU -  OSD 00 currentime 6080.0
14:29:43.509 [main] INFO  AV.VCU -  OSD 00 currentime 6100.0
14:29:44.682 [main] INFO  AV.VCU -  OSD 00 currentime 6120.0
14:29:45.643 [main] INFO  AV.VCU -  OSD 00 currentime 6140.0
14:29:46.628 [main] INFO  AV.VCU -  OSD 00 currentime 6160.0
14:29:47.580 [main] INFO  AV.VCU -  OSD 00 currentime 6180.0
14:29:48.597 [main] INFO  AV.VCU -  OSD 00 currentime 6200.0
14:29:49.571 [main] INFO  AV.VCU -  OSD 00 currentime 6220.0
14:29:50.586 [main] INFO  AV.VCU -  OSD 00 currentime 6240.0
14:29:51.599 [main] INFO  AV.VCU -  OSD 00 currentime 6260.0
14:29:52.558 [main] INFO  AV.VCU -  OSD 00 currentime 6280.0
14:29:53.556 [main] INFO  AV.VCU -  OSD 00 currentime 6300.0
14:29:54.525 [main] INFO  AV.VCU -  OSD 00 currentime 6320.0
14:29:55.539 [main] INFO  AV.VCU -  OSD 00 currentime 6340.0
14:29:56.550 [main] INFO  AV.VCU -  OSD 00 currentime 6360.0
14:29:57.542 [main] INFO  AV.VCU -  OSD 00 currentime 6380.0
14:29:58.538 [main] INFO  AV.VCU -  OSD 00 currentime 6400.0
14:29:59.602 [main] INFO  AV.VCU -  OSD 00 currentime 6420.0
14:30:00.668 [main] INFO  AV.VCU -  OSD 00 currentime 6440.0
14:30:01.622 [main] INFO  AV.VCU -  OSD 00 currentime 6460.0
14:30:02.638 [main] INFO  AV.VCU -  OSD 00 currentime 6480.0
14:30:03.616 [main] INFO  AV.VCU -  OSD 00 currentime 6500.0
14:30:04.609 [main] INFO  AV.VCU -  OSD 00 currentime 6520.0
14:30:05.611 [main] INFO  AV.VCU -  OSD 00 currentime 6540.0
14:30:06.634 [main] INFO  AV.VCU -  OSD 00 currentime 6560.0
14:30:07.651 [main] INFO  AV.VCU -  OSD 00 currentime 6580.0
14:30:08.812 [main] INFO  AV.VCU -  OSD 00 currentime 6600.0
14:30:09.873 [main] INFO  AV.VCU -  OSD 00 currentime 6620.0
14:30:10.864 [main] INFO  AV.VCU -  OSD 00 currentime 6640.0
14:30:11.781 [main] INFO  AV.VCU -  OSD 00 currentime 6660.0
14:30:12.786 [main] INFO  AV.VCU -  OSD 00 currentime 6680.0
14:30:13.742 [main] INFO  AV.VCU -  OSD 00 currentime 6700.0
14:30:14.714 [main] INFO  AV.VCU -  OSD 00 currentime 6720.0
14:30:15.676 [main] INFO  AV.VCU -  OSD 00 currentime 6740.0
14:30:16.670 [main] INFO  AV.VCU -  OSD 00 currentime 6760.0
14:30:17.626 [main] INFO  AV.VCU -  OSD 00 currentime 6780.0
14:30:18.600 [main] INFO  AV.VCU -  OSD 00 currentime 6800.0
14:30:19.609 [main] INFO  AV.VCU -  OSD 00 currentime 6820.0
14:30:20.505 [main] INFO  AV.VCU -  OSD 00 currentime 6840.0
14:30:21.499 [main] INFO  AV.VCU -  OSD 00 currentime 6860.0
14:30:22.500 [main] INFO  AV.VCU -  OSD 00 currentime 6880.0
14:30:23.488 [main] INFO  AV.VCU -  OSD 00 currentime 6900.0
14:30:24.502 [main] INFO  AV.VCU -  OSD 00 currentime 6920.0
14:30:25.463 [main] INFO  AV.VCU -  OSD 00 currentime 6940.0
