
-------------------------------------------------------------------
GMS: address=vagrant-47696, cluster=AV, physical address=10.0.2.15:41138
-------------------------------------------------------------------
18:09:58.840 [main] INFO  AV.VCU - waiting on readyToRun...
18:09:59.101 [main] INFO  AV.VCU - ...synchronized on readyToRun
18:09:59.104 [main] INFO  AV.VCU - started logical time progression
18:10:04.144 [main] INFO  AV.VCU -  notif as received false
18:10:04.198 [main] INFO  AV.VCU -  notif as received false
18:10:04.250 [main] INFO  AV.VCU -  notif as received false
18:10:04.300 [main] INFO  AV.VCU -  notif as received false
18:10:04.362 [main] INFO  AV.VCU -  notif as received false
18:10:04.411 [main] INFO  AV.VCU -  notif as received false
18:10:04.466 [main] INFO  AV.VCU -  notif as received false
18:10:04.516 [main] INFO  AV.VCU -  notif as received false
18:10:04.588 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 3
18:10:04.595 [main] INFO  AV.VCU -  OSD 00 currentime 60.0
18:10:04.641 [main] INFO  AV.VCU -  notif as received false
18:10:04.707 [main] INFO  AV.VCU -  notif as received false
18:10:04.758 [main] INFO  AV.VCU -  notif as received false
18:10:04.811 [main] INFO  AV.VCU -  notif as received false
18:10:04.864 [main] INFO  AV.VCU -  notif as received false
18:10:04.957 [main] INFO  AV.VCU -  notif as received false
18:10:05.003 [main] INFO  AV.VCU -  notif as received false
18:10:05.074 [main] INFO  AV.VCU -  notif as received false
18:10:05.128 [main] INFO  AV.VCU -  notif as received false
18:10:05.204 [main] INFO  AV.VCU -  notif as received false
18:10:05.256 [main] INFO  AV.VCU -  notif as received false
18:10:05.360 [main] INFO  AV.VCU -  notif as received false
18:10:05.408 [main] INFO  AV.VCU -  notif as received false
18:10:05.470 [main] INFO  AV.VCU -  notif as received false
18:10:05.527 [main] INFO  AV.VCU -  notif as received false
18:10:05.581 [main] INFO  AV.VCU -  notif as received false
18:10:05.633 [main] INFO  AV.VCU -  notif as received false
18:10:05.684 [main] INFO  AV.VCU -  notif as received false
18:10:05.734 [main] INFO  AV.VCU -  notif as received false
18:10:05.781 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 4
18:10:05.807 [main] INFO  AV.VCU -  OSD 00 currentime 80.0
18:10:05.830 [main] INFO  AV.VCU -  notif as received false
18:10:05.987 [main] INFO  AV.VCU -  notif as received false
18:10:06.043 [main] INFO  AV.VCU -  notif as received false
18:10:06.099 [main] INFO  AV.VCU -  notif as received false
18:10:06.158 [main] INFO  AV.VCU -  notif as received false
18:10:06.206 [main] INFO  AV.VCU -  notif as received false
18:10:06.303 [main] INFO  AV.VCU -  notif as received false
18:10:06.360 [main] INFO  AV.VCU -  notif as received false
18:10:06.415 [main] INFO  AV.VCU -  notif as received false
18:10:06.470 [main] INFO  AV.VCU -  notif as received false
18:10:06.525 [main] INFO  AV.VCU -  notif as received false
18:10:06.577 [main] INFO  AV.VCU -  notif as received false
18:10:06.631 [main] INFO  AV.VCU -  notif as received false
18:10:06.687 [main] INFO  AV.VCU -  notif as received false
18:10:06.724 [main] INFO  AV.VCU -  notif as received false
18:10:06.793 [main] INFO  AV.VCU -  notif as received false
18:10:06.851 [main] INFO  AV.VCU -  notif as received false
18:10:06.898 [main] INFO  AV.VCU -  notif as received false
18:10:06.955 [main] INFO  AV.VCU -  notif as received false
18:10:07.007 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 5
18:10:07.017 [main] INFO  AV.VCU -  OSD 00 currentime 100.0
18:10:07.062 [main] INFO  AV.VCU -  notif as received false
18:10:07.122 [main] INFO  AV.VCU -  notif as received false
18:10:07.170 [main] INFO  AV.VCU -  notif as received false
18:10:07.223 [main] INFO  AV.VCU -  notif as received false
18:10:07.270 [main] INFO  AV.VCU -  notif as received false
18:10:07.335 [main] INFO  AV.VCU -  notif as received false
18:10:07.363 [main] INFO  AV.VCU -  notif as received false
18:10:07.444 [main] INFO  AV.VCU -  notif as received false
18:10:07.476 [main] INFO  AV.VCU -  notif as received false
18:10:07.556 [main] INFO  AV.VCU -  notif as received false
18:10:07.615 [main] INFO  AV.VCU -  notif as received false
18:10:07.653 [main] INFO  AV.VCU -  notif as received false
18:10:07.722 [main] INFO  AV.VCU -  notif as received false
18:10:07.761 [main] INFO  AV.VCU -  notif as received false
18:10:07.816 [main] INFO  AV.VCU -  notif as received false
18:10:07.850 [main] INFO  AV.VCU -  notif as received false
18:10:07.934 [main] INFO  AV.VCU -  notif as received false
18:10:07.982 [main] INFO  AV.VCU -  notif as received false
18:10:08.051 [main] INFO  AV.VCU -  notif as received false
18:10:08.106 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 6
18:10:08.118 [main] INFO  AV.VCU -  OSD 00 currentime 120.0
18:10:08.166 [main] INFO  AV.VCU -  notif as received false
18:10:08.218 [main] INFO  AV.VCU -  notif as received false
18:10:08.265 [main] INFO  AV.VCU -  notif as received false
18:10:08.320 [main] INFO  AV.VCU -  notif as received false
18:10:08.376 [main] INFO  AV.VCU -  notif as received false
18:10:08.431 [main] INFO  AV.VCU -  notif as received false
18:10:08.491 [main] INFO  AV.VCU -  notif as received false
18:10:08.552 [main] INFO  AV.VCU -  notif as received false
18:10:08.596 [main] INFO  AV.VCU -  notif as received false
18:10:08.658 [main] INFO  AV.VCU -  notif as received false
18:10:08.704 [main] INFO  AV.VCU -  notif as received false
18:10:08.802 [main] INFO  AV.VCU -  notif as received false
18:10:08.853 [main] INFO  AV.VCU -  notif as received false
18:10:08.895 [main] INFO  AV.VCU -  notif as received false
18:10:08.951 [main] INFO  AV.VCU -  notif as received false
18:10:09.000 [main] INFO  AV.VCU -  notif as received false
18:10:09.057 [main] INFO  AV.VCU -  notif as received false
18:10:09.109 [main] INFO  AV.VCU -  notif as received false
18:10:09.150 [main] INFO  AV.VCU -  notif as received false
18:10:09.208 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 7
18:10:09.212 [main] INFO  AV.VCU -  OSD 00 currentime 140.0
18:10:09.256 [main] INFO  AV.VCU -  notif as received false
18:10:09.342 [main] INFO  AV.VCU -  notif as received false
18:10:09.393 [main] INFO  AV.VCU -  notif as received false
18:10:09.432 [main] INFO  AV.VCU -  notif as received false
18:10:09.496 [main] INFO  AV.VCU -  notif as received false
18:10:09.534 [main] INFO  AV.VCU -  notif as received false
18:10:09.745 [main] INFO  AV.VCU -  notif as received false
18:10:09.785 [main] INFO  AV.VCU -  notif as received false
18:10:09.843 [main] INFO  AV.VCU -  notif as received false
18:10:09.894 [main] INFO  AV.VCU -  notif as received false
18:10:09.950 [main] INFO  AV.VCU -  notif as received false
18:10:10.021 [main] INFO  AV.VCU -  notif as received false
18:10:10.078 [main] INFO  AV.VCU -  notif as received false
18:10:10.134 [main] INFO  AV.VCU -  notif as received false
18:10:10.175 [main] INFO  AV.VCU -  notif as received false
18:10:10.226 [main] INFO  AV.VCU -  notif as received false
18:10:10.281 [main] INFO  AV.VCU -  notif as received false
18:10:10.333 [main] INFO  AV.VCU -  notif as received false
18:10:10.382 [main] INFO  AV.VCU -  notif as received false
18:10:10.422 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 8
18:10:10.425 [main] INFO  AV.VCU -  OSD 00 currentime 160.0
18:10:10.481 [main] INFO  AV.VCU -  notif as received false
18:10:10.532 [main] INFO  AV.VCU -  notif as received false
18:10:10.588 [main] INFO  AV.VCU -  notif as received false
18:10:10.643 [main] INFO  AV.VCU -  notif as received false
18:10:10.686 [main] INFO  AV.VCU -  notif as received false
18:10:10.745 [main] INFO  AV.VCU -  notif as received false
18:10:10.804 [main] INFO  AV.VCU -  notif as received false
18:10:10.865 [main] INFO  AV.VCU -  notif as received false
18:10:10.918 [main] INFO  AV.VCU -  notif as received false
18:10:11.014 [main] INFO  AV.VCU -  notif as received false
18:10:11.065 [main] INFO  AV.VCU -  notif as received false
18:10:11.119 [main] INFO  AV.VCU -  notif as received false
18:10:11.174 [main] INFO  AV.VCU -  notif as received false
18:10:11.212 [main] INFO  AV.VCU -  notif as received false
18:10:11.272 [main] INFO  AV.VCU -  notif as received false
18:10:11.324 [main] INFO  AV.VCU -  notif as received false
18:10:11.392 [main] INFO  AV.VCU -  notif as received false
18:10:11.457 [main] INFO  AV.VCU -  notif as received false
18:10:11.510 [main] INFO  AV.VCU -  notif as received false
18:10:11.564 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 9
18:10:11.566 [main] INFO  AV.VCU -  OSD 00 currentime 180.0
18:10:11.607 [main] INFO  AV.VCU -  notif as received false
18:10:11.674 [main] INFO  AV.VCU -  notif as received false
18:10:11.725 [main] INFO  AV.VCU -  notif as received false
18:10:11.775 [main] INFO  AV.VCU -  notif as received false
18:10:11.822 [main] INFO  AV.VCU -  notif as received false
18:10:11.891 [main] INFO  AV.VCU -  notif as received false
18:10:11.947 [main] INFO  AV.VCU -  notif as received false
18:10:12.022 [main] INFO  AV.VCU -  notif as received false
18:10:12.078 [main] INFO  AV.VCU -  notif as received false
18:10:12.132 [main] INFO  AV.VCU -  notif as received false
18:10:12.369 [main] INFO  AV.VCU -  notif as received false
18:10:12.469 [main] INFO  AV.VCU -  notif as received false
18:10:12.686 [main] INFO  AV.VCU -  notif as received false
18:10:12.740 [main] INFO  AV.VCU -  notif as received false
18:10:12.791 [main] INFO  AV.VCU -  notif as received false
18:10:12.845 [main] INFO  AV.VCU -  notif as received false
18:10:12.895 [main] INFO  AV.VCU -  notif as received false
18:10:12.954 [main] INFO  AV.VCU -  notif as received false
18:10:13.000 [main] INFO  AV.VCU -  notif as received false
18:10:13.062 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 10
18:10:13.064 [main] INFO  AV.VCU -  OSD 00 currentime 200.0
18:10:13.119 [main] INFO  AV.VCU -  notif as received false
18:10:13.179 [main] INFO  AV.VCU -  notif as received false
18:10:13.234 [main] INFO  AV.VCU -  notif as received false
18:10:13.283 [main] INFO  AV.VCU -  notif as received false
18:10:13.336 [main] INFO  AV.VCU -  notif as received false
18:10:13.394 [main] INFO  AV.VCU -  notif as received false
18:10:13.461 [main] INFO  AV.VCU -  notif as received false
18:10:13.506 [main] INFO  AV.VCU -  notif as received false
18:10:13.562 [main] INFO  AV.VCU -  notif as received false
18:10:13.611 [main] INFO  AV.VCU -  notif as received false
18:10:13.665 [main] INFO  AV.VCU -  notif as received false
18:10:13.715 [main] INFO  AV.VCU -  notif as received false
18:10:13.758 [main] INFO  AV.VCU -  notif as received false
18:10:13.808 [main] INFO  AV.VCU -  notif as received false
18:10:13.856 [main] INFO  AV.VCU -  notif as received false
18:10:13.912 [main] INFO  AV.VCU -  notif as received false
18:10:13.967 [main] INFO  AV.VCU -  notif as received false
18:10:14.010 [main] INFO  AV.VCU -  notif as received false
18:10:14.064 [main] INFO  AV.VCU -  notif as received false
18:10:14.117 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 11
18:10:14.122 [main] INFO  AV.VCU -  OSD 00 currentime 220.0
18:10:14.180 [main] INFO  AV.VCU -  notif as received false
18:10:14.274 [main] INFO  AV.VCU -  notif as received false
18:10:14.319 [main] INFO  AV.VCU -  notif as received false
18:10:14.363 [main] INFO  AV.VCU -  notif as received false
18:10:14.417 [main] INFO  AV.VCU -  notif as received false
18:10:14.473 [main] INFO  AV.VCU -  notif as received false
18:10:14.528 [main] INFO  AV.VCU -  notif as received false
18:10:14.587 [main] INFO  AV.VCU -  notif as received false
18:10:14.656 [main] INFO  AV.VCU -  notif as received false
18:10:14.690 [main] INFO  AV.VCU -  notif as received false
18:10:14.762 [main] INFO  AV.VCU -  notif as received false
18:10:14.844 [main] INFO  AV.VCU -  notif as received false
18:10:14.899 [main] INFO  AV.VCU -  notif as received false
18:10:14.943 [main] INFO  AV.VCU -  notif as received false
18:10:14.985 [main] INFO  AV.VCU -  notif as received false
18:10:15.043 [main] INFO  AV.VCU -  notif as received false
18:10:15.091 [main] INFO  AV.VCU -  notif as received false
18:10:15.147 [main] INFO  AV.VCU -  notif as received false
18:10:15.202 [main] INFO  AV.VCU -  notif as received false
18:10:15.258 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 12
18:10:15.260 [main] INFO  AV.VCU -  OSD 00 currentime 240.0
18:10:15.307 [main] INFO  AV.VCU -  notif as received false
18:10:15.360 [main] INFO  AV.VCU -  notif as received false
18:10:15.413 [main] INFO  AV.VCU -  notif as received false
18:10:15.462 [main] INFO  AV.VCU -  notif as received false
18:10:15.511 [main] INFO  AV.VCU -  notif as received false
18:10:15.566 [main] INFO  AV.VCU -  notif as received false
18:10:15.616 [main] INFO  AV.VCU -  notif as received false
18:10:15.660 [main] INFO  AV.VCU -  notif as received false
18:10:15.716 [main] INFO  AV.VCU -  notif as received false
18:10:15.779 [main] INFO  AV.VCU -  notif as received false
18:10:15.827 [main] INFO  AV.VCU -  notif as received false
18:10:15.880 [main] INFO  AV.VCU -  notif as received false
18:10:15.934 [main] INFO  AV.VCU -  notif as received false
18:10:15.981 [main] INFO  AV.VCU -  notif as received false
18:10:16.041 [main] INFO  AV.VCU -  notif as received false
18:10:16.094 [main] INFO  AV.VCU -  notif as received false
18:10:16.144 [main] INFO  AV.VCU -  notif as received false
18:10:16.201 [main] INFO  AV.VCU -  notif as received false
18:10:16.250 [main] INFO  AV.VCU -  notif as received false
18:10:16.294 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 13
18:10:16.312 [main] INFO  AV.VCU -  OSD 00 currentime 260.0
18:10:16.351 [main] INFO  AV.VCU -  notif as received false
18:10:16.427 [main] INFO  AV.VCU -  notif as received false
18:10:16.486 [main] INFO  AV.VCU -  notif as received false
18:10:16.523 [main] INFO  AV.VCU -  notif as received false
18:10:16.585 [main] INFO  AV.VCU -  notif as received false
18:10:16.645 [main] INFO  AV.VCU -  notif as received false
18:10:16.702 [main] INFO  AV.VCU -  notif as received false
18:10:16.774 [main] INFO  AV.VCU -  notif as received false
18:10:16.825 [main] INFO  AV.VCU -  notif as received false
18:10:16.884 [main] INFO  AV.VCU -  notif as received false
18:10:16.937 [main] INFO  AV.VCU -  notif as received false
18:10:16.988 [main] INFO  AV.VCU -  notif as received false
18:10:17.047 [main] INFO  AV.VCU -  notif as received false
18:10:17.103 [main] INFO  AV.VCU -  notif as received false
18:10:17.142 [main] INFO  AV.VCU -  notif as received false
18:10:17.203 [main] INFO  AV.VCU -  notif as received false
18:10:17.259 [main] INFO  AV.VCU -  notif as received false
18:10:17.307 [main] INFO  AV.VCU -  notif as received false
18:10:17.356 [main] INFO  AV.VCU -  notif as received false
18:10:17.404 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 14
18:10:17.417 [main] INFO  AV.VCU -  OSD 00 currentime 280.0
18:10:17.453 [main] INFO  AV.VCU -  notif as received false
18:10:17.511 [main] INFO  AV.VCU -  notif as received false
18:10:17.551 [main] INFO  AV.VCU -  notif as received false
18:10:17.612 [main] INFO  AV.VCU -  notif as received false
18:10:17.642 [main] INFO  AV.VCU -  notif as received false
18:10:17.719 [main] INFO  AV.VCU -  notif as received false
18:10:17.745 [main] INFO  AV.VCU -  notif as received false
18:10:17.829 [main] INFO  AV.VCU -  notif as received false
18:10:17.855 [main] INFO  AV.VCU -  notif as received false
18:10:17.939 [main] INFO  AV.VCU -  notif as received false
18:10:17.972 [main] INFO  AV.VCU -  notif as received false
18:10:18.039 [main] INFO  AV.VCU -  notif as received false
18:10:18.069 [main] INFO  AV.VCU -  notif as received false
18:10:18.139 [main] INFO  AV.VCU -  notif as received false
18:10:18.183 [main] INFO  AV.VCU -  notif as received false
18:10:18.240 [main] INFO  AV.VCU -  notif as received false
18:10:18.288 [main] INFO  AV.VCU -  notif as received false
18:10:18.354 [main] INFO  AV.VCU -  notif as received false
18:10:18.395 [main] INFO  AV.VCU -  notif as received false
18:10:18.452 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 15
18:10:18.458 [main] INFO  AV.VCU -  OSD 00 currentime 300.0
18:10:18.494 [main] INFO  AV.VCU -  notif as received false
18:10:18.668 [main] INFO  AV.VCU -  notif as received false
18:10:18.707 [main] INFO  AV.VCU -  notif as received false
18:10:18.754 [main] INFO  AV.VCU -  notif as received false
18:10:18.802 [main] INFO  AV.VCU -  notif as received false
18:10:18.851 [main] INFO  AV.VCU -  notif as received false
18:10:18.909 [main] INFO  AV.VCU -  notif as received false
18:10:18.941 [main] INFO  AV.VCU -  notif as received false
18:10:18.998 [main] INFO  AV.VCU -  notif as received false
18:10:19.066 [main] INFO  AV.VCU -  notif as received false
18:10:19.122 [main] INFO  AV.VCU -  notif as received false
18:10:19.163 [main] INFO  AV.VCU -  notif as received false
18:10:19.218 [main] INFO  AV.VCU -  notif as received false
18:10:19.265 [main] INFO  AV.VCU -  notif as received false
18:10:19.312 [main] INFO  AV.VCU -  notif as received false
18:10:19.371 [main] INFO  AV.VCU -  notif as received false
18:10:19.425 [main] INFO  AV.VCU -  notif as received false
18:10:19.473 [main] INFO  AV.VCU -  notif as received false
18:10:19.527 [main] INFO  AV.VCU -  notif as received false
18:10:19.574 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 16
18:10:19.577 [main] INFO  AV.VCU -  OSD 00 currentime 320.0
18:10:19.635 [main] INFO  AV.VCU -  notif as received false
18:10:19.680 [main] INFO  AV.VCU -  notif as received false
18:10:19.722 [main] INFO  AV.VCU -  notif as received false
18:10:19.770 [main] INFO  AV.VCU -  notif as received false
18:10:19.823 [main] INFO  AV.VCU -  notif as received false
18:10:19.875 [main] INFO  AV.VCU -  notif as received false
18:10:19.930 [main] INFO  AV.VCU -  notif as received false
18:10:19.971 [main] INFO  AV.VCU -  notif as received false
18:10:20.025 [main] INFO  AV.VCU -  notif as received false
18:10:20.068 [main] INFO  AV.VCU -  notif as received false
18:10:20.123 [main] INFO  AV.VCU -  notif as received false
18:10:20.182 [main] INFO  AV.VCU -  notif as received false
18:10:20.230 [main] INFO  AV.VCU -  notif as received false
18:10:20.281 [main] INFO  AV.VCU -  notif as received false
18:10:20.342 [main] INFO  AV.VCU -  notif as received false
18:10:20.390 [main] INFO  AV.VCU -  notif as received false
18:10:20.446 [main] INFO  AV.VCU -  notif as received false
18:10:20.502 [main] INFO  AV.VCU -  notif as received false
18:10:20.547 [main] INFO  AV.VCU -  notif as received false
18:10:20.604 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 17
18:10:20.607 [main] INFO  AV.VCU -  OSD 00 currentime 340.0
18:10:20.652 [main] INFO  AV.VCU -  notif as received false
18:10:20.706 [main] INFO  AV.VCU -  notif as received false
18:10:20.742 [main] INFO  AV.VCU -  notif as received false
18:10:20.802 [main] INFO  AV.VCU -  notif as received false
18:10:20.855 [main] INFO  AV.VCU -  notif as received false
18:10:20.900 [main] INFO  AV.VCU -  notif as received false
18:10:20.957 [main] INFO  AV.VCU -  notif as received false
18:10:21.004 [main] INFO  AV.VCU -  notif as received false
18:10:21.058 [main] INFO  AV.VCU -  notif as received false
18:10:21.109 [main] INFO  AV.VCU -  notif as received false
18:10:21.153 [main] INFO  AV.VCU -  notif as received false
18:10:21.204 [main] INFO  AV.VCU -  notif as received false
18:10:21.260 [main] INFO  AV.VCU -  notif as received false
18:10:21.314 [main] INFO  AV.VCU -  notif as received false
18:10:21.366 [main] INFO  AV.VCU -  notif as received false
18:10:21.418 [main] INFO  AV.VCU -  notif as received false
18:10:21.472 [main] INFO  AV.VCU -  notif as received false
18:10:21.514 [main] INFO  AV.VCU -  notif as received false
18:10:21.574 [main] INFO  AV.VCU -  notif as received false
18:10:21.622 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 18
18:10:21.624 [main] INFO  AV.VCU -  OSD 00 currentime 360.0
18:10:21.683 [main] INFO  AV.VCU -  notif as received false
18:10:21.741 [main] INFO  AV.VCU -  notif as received false
18:10:21.806 [main] INFO  AV.VCU -  notif as received false
18:10:21.854 [main] INFO  AV.VCU -  notif as received false
18:10:21.886 [main] INFO  AV.VCU -  notif as received false
18:10:21.949 [main] INFO  AV.VCU -  notif as received false
18:10:21.999 [main] INFO  AV.VCU -  notif as received false
18:10:22.040 [main] INFO  AV.VCU -  notif as received false
18:10:22.086 [main] INFO  AV.VCU -  notif as received false
18:10:22.131 [main] INFO  AV.VCU -  notif as received false
18:10:22.180 [main] INFO  AV.VCU -  notif as received false
18:10:22.226 [main] INFO  AV.VCU -  notif as received false
18:10:22.272 [main] INFO  AV.VCU -  notif as received false
18:10:22.328 [main] INFO  AV.VCU -  notif as received false
18:10:22.372 [main] INFO  AV.VCU -  notif as received false
18:10:22.424 [main] INFO  AV.VCU -  notif as received false
18:10:22.481 [main] INFO  AV.VCU -  notif as received false
18:10:22.530 [main] INFO  AV.VCU -  notif as received false
18:10:22.577 [main] INFO  AV.VCU -  notif as received false
18:10:22.635 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 19
18:10:22.637 [main] INFO  AV.VCU -  OSD 00 currentime 380.0
18:10:22.674 [main] INFO  AV.VCU -  notif as received false
18:10:22.722 [main] INFO  AV.VCU -  notif as received false
18:10:22.771 [main] INFO  AV.VCU -  notif as received false
18:10:22.819 [main] INFO  AV.VCU -  notif as received false
18:10:22.874 [main] INFO  AV.VCU -  notif as received false
18:10:22.917 [main] INFO  AV.VCU -  notif as received false
18:10:22.970 [main] INFO  AV.VCU -  notif as received false
18:10:23.020 [main] INFO  AV.VCU -  notif as received false
18:10:23.067 [main] INFO  AV.VCU -  notif as received false
18:10:23.121 [main] INFO  AV.VCU -  notif as received false
18:10:23.172 [main] INFO  AV.VCU -  notif as received false
18:10:23.225 [main] INFO  AV.VCU -  notif as received false
18:10:23.270 [main] INFO  AV.VCU -  notif as received false
18:10:23.319 [main] INFO  AV.VCU -  notif as received false
18:10:23.380 [main] INFO  AV.VCU -  notif as received false
18:10:23.426 [main] INFO  AV.VCU -  notif as received false
18:10:23.479 [main] INFO  AV.VCU -  notif as received false
18:10:23.525 [main] INFO  AV.VCU -  notif as received false
18:10:23.583 [main] INFO  AV.VCU -  notif as received false
18:10:23.618 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 0 time 20
18:10:23.621 [main] INFO  AV.VCU -  OSD 00 currentime 400.0
18:10:23.685 [main] INFO  AV.VCU -  notif as received false
18:10:23.749 [main] INFO  AV.VCU -  notif as received false
18:10:23.803 [main] INFO  AV.VCU -  notif as received false
18:10:23.854 [main] INFO  AV.VCU -  notif as received false
18:10:23.903 [main] INFO  AV.VCU -  notif as received false
18:10:23.959 [main] INFO  AV.VCU -  notif as received false
18:10:24.011 [main] INFO  AV.VCU -  notif as received false
18:10:24.058 [main] INFO  AV.VCU -  notif as received false
18:10:24.107 [main] INFO  AV.VCU -  notif as received false
18:10:24.164 [main] INFO  AV.VCU -  notif as received false
18:10:24.202 [main] INFO  AV.VCU -  notif as received false
18:10:24.263 [main] INFO  AV.VCU -  notif as received false
18:10:24.317 [main] INFO  AV.VCU -  notif as received false
18:10:24.361 [main] INFO  AV.VCU -  notif as received false
18:10:24.392 [main] INFO  AV.VCU -  notif as received false
18:10:24.469 [main] INFO  AV.VCU -  notif as received false
18:10:24.494 [main] INFO  AV.VCU -  notif as received false
18:10:24.572 [main] INFO  AV.VCU -  notif as received false
18:10:24.596 [main] INFO  AV.VCU -  notif as received false
18:10:24.682 [main] INFO  AV.VCU -  notif as received false
 obstacle NOT detected 4.83 time 21
18:10:24.693 [main] INFO  AV.VCU -  OSD 00 currentime 420.0
18:10:24.705 [main] INFO  AV.VCU -  notif as received false
18:10:24.793 [main] INFO  AV.VCU -  notif as received false
18:10:24.825 [main] INFO  AV.VCU -  notif as received false
18:10:24.886 [main] INFO  AV.VCU -  notif as received false
18:10:24.916 [main] INFO  AV.VCU -  notif as received false
18:10:25.000 [main] INFO  AV.VCU -  notif as received false
18:10:25.029 [main] INFO  AV.VCU -  notif as received false
18:10:25.099 [main] INFO  AV.VCU -  notif as received false
18:10:25.130 [main] INFO  AV.VCU -  notif as received false
