
-------------------------------------------------------------------
GMS: address=vagrant-32727, cluster=AV, physical address=10.0.2.15:35464
-------------------------------------------------------------------
15:45:01.679 [main] INFO  AV.VCU - waiting on readyToRun...
15:45:01.933 [main] INFO  AV.VCU - ...synchronized on readyToRun
15:45:01.937 [main] INFO  AV.VCU - started logical time progression
15:45:08.210 [main] INFO  AV.VCU -  OSD 00 currentime 100.0
15:45:08.279 [main] INFO  AV.VCU -  notif as received 0
15:45:08.352 [main] INFO  AV.VCU -  notif as received 0
15:45:08.401 [main] INFO  AV.VCU -  notif as received 0
15:45:08.451 [main] INFO  AV.VCU -  notif as received 0
15:45:08.490 [main] INFO  AV.VCU -  notif as received 0
15:45:08.539 [main] INFO  AV.VCU -  notif as received 0
15:45:08.595 [main] INFO  AV.VCU -  notif as received 0
15:45:08.648 [main] INFO  AV.VCU -  notif as received 0
15:45:08.693 [main] INFO  AV.VCU -  notif as received 0
15:45:08.742 [main] INFO  AV.VCU -  notif as received 0
15:45:08.794 [main] INFO  AV.VCU -  notif as received 0
15:45:08.832 [main] INFO  AV.VCU -  notif as received 0
15:45:08.893 [main] INFO  AV.VCU -  notif as received 0
15:45:08.936 [main] INFO  AV.VCU -  notif as received 0
15:45:08.985 [main] INFO  AV.VCU -  notif as received 0
15:45:09.036 [main] INFO  AV.VCU -  notif as received 0
15:45:09.092 [main] INFO  AV.VCU -  notif as received 0
15:45:09.139 [main] INFO  AV.VCU -  notif as received 0
15:45:09.195 [main] INFO  AV.VCU -  notif as received 0
15:45:09.237 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 6
15:45:09.240 [main] INFO  AV.VCU -  OSD 00 currentime 120.0
15:45:09.298 [main] INFO  AV.VCU -  notif as received 0
15:45:09.333 [main] INFO  AV.VCU -  notif as received 0
15:45:09.394 [main] INFO  AV.VCU -  notif as received 0
15:45:09.439 [main] INFO  AV.VCU -  notif as received 0
15:45:09.482 [main] INFO  AV.VCU -  notif as received 0
15:45:09.546 [main] INFO  AV.VCU -  notif as received 0
15:45:09.584 [main] INFO  AV.VCU -  notif as received 0
15:45:09.646 [main] INFO  AV.VCU -  notif as received 0
15:45:09.695 [main] INFO  AV.VCU -  notif as received 0
15:45:09.757 [main] INFO  AV.VCU -  notif as received 0
15:45:09.823 [main] INFO  AV.VCU -  notif as received 0
15:45:09.868 [main] INFO  AV.VCU -  notif as received 0
15:45:09.927 [main] INFO  AV.VCU -  notif as received 0
15:45:09.960 [main] INFO  AV.VCU -  notif as received 0
15:45:10.024 [main] INFO  AV.VCU -  notif as received 0
15:45:10.082 [main] INFO  AV.VCU -  notif as received 0
15:45:10.110 [main] INFO  AV.VCU -  notif as received 0
15:45:10.140 [main] INFO  AV.VCU -  notif as received 0
15:45:10.170 [main] INFO  AV.VCU -  notif as received 0
15:45:10.202 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 7
15:45:10.213 [main] INFO  AV.VCU -  OSD 00 currentime 140.0
15:45:10.243 [main] INFO  AV.VCU -  notif as received 0
15:45:10.303 [main] INFO  AV.VCU -  notif as received 0
15:45:10.333 [main] INFO  AV.VCU -  notif as received 0
15:45:10.407 [main] INFO  AV.VCU -  notif as received 0
15:45:10.434 [main] INFO  AV.VCU -  notif as received 0
15:45:10.516 [main] INFO  AV.VCU -  notif as received 0
15:45:10.546 [main] INFO  AV.VCU -  notif as received 0
15:45:10.633 [main] INFO  AV.VCU -  notif as received 0
15:45:10.664 [main] INFO  AV.VCU -  notif as received 0
15:45:10.734 [main] INFO  AV.VCU -  notif as received 0
15:45:10.770 [main] INFO  AV.VCU -  notif as received 0
15:45:10.889 [main] INFO  AV.VCU -  notif as received 0
15:45:10.932 [main] INFO  AV.VCU -  notif as received 0
15:45:10.982 [main] INFO  AV.VCU -  notif as received 0
15:45:11.023 [main] INFO  AV.VCU -  notif as received 0
15:45:11.077 [main] INFO  AV.VCU -  notif as received 0
15:45:11.120 [main] INFO  AV.VCU -  notif as received 0
15:45:11.179 [main] INFO  AV.VCU -  notif as received 0
15:45:11.236 [main] INFO  AV.VCU -  notif as received 0
15:45:11.279 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 8
15:45:11.280 [main] INFO  AV.VCU -  OSD 00 currentime 160.0
15:45:11.338 [main] INFO  AV.VCU -  notif as received 0
15:45:11.366 [main] INFO  AV.VCU -  notif as received 0
15:45:11.433 [main] INFO  AV.VCU -  notif as received 0
15:45:11.466 [main] INFO  AV.VCU -  notif as received 0
15:45:11.529 [main] INFO  AV.VCU -  notif as received 0
15:45:11.577 [main] INFO  AV.VCU -  notif as received 0
15:45:11.631 [main] INFO  AV.VCU -  notif as received 0
15:45:11.679 [main] INFO  AV.VCU -  notif as received 0
15:45:11.733 [main] INFO  AV.VCU -  notif as received 0
15:45:11.782 [main] INFO  AV.VCU -  notif as received 0
15:45:11.859 [main] INFO  AV.VCU -  notif as received 0
15:45:11.908 [main] INFO  AV.VCU -  notif as received 0
15:45:11.951 [main] INFO  AV.VCU -  notif as received 0
15:45:11.997 [main] INFO  AV.VCU -  notif as received 0
15:45:12.042 [main] INFO  AV.VCU -  notif as received 0
15:45:12.092 [main] INFO  AV.VCU -  notif as received 0
15:45:12.137 [main] INFO  AV.VCU -  notif as received 0
15:45:12.180 [main] INFO  AV.VCU -  notif as received 0
15:45:12.245 [main] INFO  AV.VCU -  notif as received 0
15:45:12.309 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 9
15:45:12.311 [main] INFO  AV.VCU -  OSD 00 currentime 180.0
15:45:12.352 [main] INFO  AV.VCU -  notif as received 0
15:45:12.412 [main] INFO  AV.VCU -  notif as received 0
15:45:12.517 [main] INFO  AV.VCU -  notif as received 0
15:45:12.565 [main] INFO  AV.VCU -  notif as received 0
15:45:12.609 [main] INFO  AV.VCU -  notif as received 0
15:45:12.655 [main] INFO  AV.VCU -  notif as received 0
15:45:12.708 [main] INFO  AV.VCU -  notif as received 0
15:45:12.761 [main] INFO  AV.VCU -  notif as received 0
15:45:12.820 [main] INFO  AV.VCU -  notif as received 0
15:45:12.857 [main] INFO  AV.VCU -  notif as received 0
15:45:12.999 [main] INFO  AV.VCU -  notif as received 0
15:45:13.052 [main] INFO  AV.VCU -  notif as received 0
15:45:13.094 [main] INFO  AV.VCU -  notif as received 0
15:45:13.146 [main] INFO  AV.VCU -  notif as received 0
15:45:13.188 [main] INFO  AV.VCU -  notif as received 0
15:45:13.232 [main] INFO  AV.VCU -  notif as received 0
15:45:13.275 [main] INFO  AV.VCU -  notif as received 0
15:45:13.324 [main] INFO  AV.VCU -  notif as received 0
15:45:13.364 [main] INFO  AV.VCU -  notif as received 0
15:45:13.426 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 10
15:45:13.434 [main] INFO  AV.VCU -  OSD 00 currentime 200.0
15:45:13.460 [main] INFO  AV.VCU -  notif as received 0
15:45:13.525 [main] INFO  AV.VCU -  notif as received 0
15:45:13.570 [main] INFO  AV.VCU -  notif as received 0
15:45:13.623 [main] INFO  AV.VCU -  notif as received 0
15:45:13.666 [main] INFO  AV.VCU -  notif as received 0
15:45:13.725 [main] INFO  AV.VCU -  notif as received 0
15:45:13.768 [main] INFO  AV.VCU -  notif as received 0
15:45:13.817 [main] INFO  AV.VCU -  notif as received 0
15:45:13.863 [main] INFO  AV.VCU -  notif as received 0
15:45:13.919 [main] INFO  AV.VCU -  notif as received 0
15:45:13.969 [main] INFO  AV.VCU -  notif as received 0
15:45:14.022 [main] INFO  AV.VCU -  notif as received 0
15:45:14.065 [main] INFO  AV.VCU -  notif as received 0
15:45:14.125 [main] INFO  AV.VCU -  notif as received 0
15:45:14.161 [main] INFO  AV.VCU -  notif as received 0
15:45:14.225 [main] INFO  AV.VCU -  notif as received 0
15:45:14.273 [main] INFO  AV.VCU -  notif as received 0
15:45:14.327 [main] INFO  AV.VCU -  notif as received 0
15:45:14.374 [main] INFO  AV.VCU -  notif as received 0
15:45:14.428 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 11
15:45:14.430 [main] INFO  AV.VCU -  OSD 00 currentime 220.0
15:45:14.464 [main] INFO  AV.VCU -  notif as received 0
15:45:14.531 [main] INFO  AV.VCU -  notif as received 0
15:45:14.575 [main] INFO  AV.VCU -  notif as received 0
15:45:14.633 [main] INFO  AV.VCU -  notif as received 0
15:45:14.682 [main] INFO  AV.VCU -  notif as received 0
15:45:14.759 [main] INFO  AV.VCU -  notif as received 0
15:45:14.814 [main] INFO  AV.VCU -  notif as received 0
15:45:14.915 [main] INFO  AV.VCU -  notif as received 0
15:45:14.965 [main] INFO  AV.VCU -  notif as received 0
15:45:15.037 [main] INFO  AV.VCU -  notif as received 0
15:45:15.091 [main] INFO  AV.VCU -  notif as received 0
15:45:15.160 [main] INFO  AV.VCU -  notif as received 0
15:45:15.216 [main] INFO  AV.VCU -  notif as received 0
15:45:15.268 [main] INFO  AV.VCU -  notif as received 0
15:45:15.316 [main] INFO  AV.VCU -  notif as received 0
15:45:15.375 [main] INFO  AV.VCU -  notif as received 0
15:45:15.418 [main] INFO  AV.VCU -  notif as received 0
15:45:15.497 [main] INFO  AV.VCU -  notif as received 0
15:45:15.535 [main] INFO  AV.VCU -  notif as received 0
15:45:15.601 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 12
15:45:15.604 [main] INFO  AV.VCU -  OSD 00 currentime 240.0
15:45:15.658 [main] INFO  AV.VCU -  notif as received 0
15:45:15.748 [main] INFO  AV.VCU -  notif as received 0
15:45:15.801 [main] INFO  AV.VCU -  notif as received 0
15:45:15.839 [main] INFO  AV.VCU -  notif as received 0
15:45:15.884 [main] INFO  AV.VCU -  notif as received 0
15:45:15.937 [main] INFO  AV.VCU -  notif as received 0
15:45:15.978 [main] INFO  AV.VCU -  notif as received 0
15:45:16.049 [main] INFO  AV.VCU -  notif as received 0
15:45:16.092 [main] INFO  AV.VCU -  notif as received 0
15:45:16.156 [main] INFO  AV.VCU -  notif as received 0
15:45:16.195 [main] INFO  AV.VCU -  notif as received 0
15:45:16.258 [main] INFO  AV.VCU -  notif as received 0
15:45:16.302 [main] INFO  AV.VCU -  notif as received 0
15:45:16.355 [main] INFO  AV.VCU -  notif as received 0
15:45:16.413 [main] INFO  AV.VCU -  notif as received 0
15:45:16.463 [main] INFO  AV.VCU -  notif as received 0
15:45:16.497 [main] INFO  AV.VCU -  notif as received 0
15:45:16.566 [main] INFO  AV.VCU -  notif as received 0
15:45:16.596 [main] INFO  AV.VCU -  notif as received 0
15:45:16.670 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 13
15:45:16.671 [main] INFO  AV.VCU -  OSD 00 currentime 260.0
15:45:16.723 [main] INFO  AV.VCU -  notif as received 0
15:45:16.761 [main] INFO  AV.VCU -  notif as received 0
15:45:16.790 [main] INFO  AV.VCU -  notif as received 0
15:45:16.869 [main] INFO  AV.VCU -  notif as received 0
15:45:16.896 [main] INFO  AV.VCU -  notif as received 0
15:45:16.977 [main] INFO  AV.VCU -  notif as received 0
15:45:17.025 [main] INFO  AV.VCU -  notif as received 0
15:45:17.084 [main] INFO  AV.VCU -  notif as received 0
15:45:17.136 [main] INFO  AV.VCU -  notif as received 0
15:45:17.181 [main] INFO  AV.VCU -  notif as received 0
15:45:17.223 [main] INFO  AV.VCU -  notif as received 0
15:45:17.287 [main] INFO  AV.VCU -  notif as received 0
15:45:17.326 [main] INFO  AV.VCU -  notif as received 0
15:45:17.387 [main] INFO  AV.VCU -  notif as received 0
15:45:17.426 [main] INFO  AV.VCU -  notif as received 0
15:45:17.485 [main] INFO  AV.VCU -  notif as received 0
15:45:17.531 [main] INFO  AV.VCU -  notif as received 0
15:45:17.588 [main] INFO  AV.VCU -  notif as received 0
15:45:17.624 [main] INFO  AV.VCU -  notif as received 0
15:45:17.683 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 14
15:45:17.685 [main] INFO  AV.VCU -  OSD 00 currentime 280.0
15:45:17.732 [main] INFO  AV.VCU -  notif as received 0
15:45:17.784 [main] INFO  AV.VCU -  notif as received 0
15:45:17.830 [main] INFO  AV.VCU -  notif as received 0
15:45:17.889 [main] INFO  AV.VCU -  notif as received 0
15:45:17.936 [main] INFO  AV.VCU -  notif as received 0
15:45:17.984 [main] INFO  AV.VCU -  notif as received 0
15:45:18.044 [main] INFO  AV.VCU -  notif as received 0
15:45:18.087 [main] INFO  AV.VCU -  notif as received 0
15:45:18.136 [main] INFO  AV.VCU -  notif as received 0
15:45:18.180 [main] INFO  AV.VCU -  notif as received 0
15:45:18.233 [main] INFO  AV.VCU -  notif as received 0
15:45:18.277 [main] INFO  AV.VCU -  notif as received 0
15:45:18.336 [main] INFO  AV.VCU -  notif as received 0
15:45:18.387 [main] INFO  AV.VCU -  notif as received 0
15:45:18.436 [main] INFO  AV.VCU -  notif as received 0
15:45:18.492 [main] INFO  AV.VCU -  notif as received 0
15:45:18.540 [main] INFO  AV.VCU -  notif as received 0
15:45:18.582 [main] INFO  AV.VCU -  notif as received 0
15:45:18.635 [main] INFO  AV.VCU -  notif as received 0
15:45:18.678 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 15
15:45:18.680 [main] INFO  AV.VCU -  OSD 00 currentime 300.0
15:45:18.728 [main] INFO  AV.VCU -  notif as received 0
15:45:18.840 [main] INFO  AV.VCU -  notif as received 0
15:45:18.889 [main] INFO  AV.VCU -  notif as received 0
15:45:18.933 [main] INFO  AV.VCU -  notif as received 0
15:45:18.954 [main] INFO  AV.VCU -  notif as received 0
15:45:19.039 [main] INFO  AV.VCU -  notif as received 0
15:45:19.060 [main] INFO  AV.VCU -  notif as received 0
15:45:19.134 [main] INFO  AV.VCU -  notif as received 0
15:45:19.171 [main] INFO  AV.VCU -  notif as received 0
15:45:19.240 [main] INFO  AV.VCU -  notif as received 0
15:45:19.282 [main] INFO  AV.VCU -  notif as received 0
15:45:19.340 [main] INFO  AV.VCU -  notif as received 0
15:45:19.390 [main] INFO  AV.VCU -  notif as received 0
15:45:19.448 [main] INFO  AV.VCU -  notif as received 0
15:45:19.479 [main] INFO  AV.VCU -  notif as received 0
15:45:19.541 [main] INFO  AV.VCU -  notif as received 0
15:45:19.580 [main] INFO  AV.VCU -  notif as received 0
15:45:19.643 [main] INFO  AV.VCU -  notif as received 0
15:45:19.687 [main] INFO  AV.VCU -  notif as received 0
15:45:19.748 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 16
15:45:19.750 [main] INFO  AV.VCU -  OSD 00 currentime 320.0
15:45:19.791 [main] INFO  AV.VCU -  notif as received 0
15:45:19.848 [main] INFO  AV.VCU -  notif as received 0
15:45:19.897 [main] INFO  AV.VCU -  notif as received 0
15:45:19.947 [main] INFO  AV.VCU -  notif as received 0
15:45:20.007 [main] INFO  AV.VCU -  notif as received 0
15:45:20.046 [main] INFO  AV.VCU -  notif as received 0
15:45:20.093 [main] INFO  AV.VCU -  notif as received 0
15:45:20.145 [main] INFO  AV.VCU -  notif as received 0
15:45:20.202 [main] INFO  AV.VCU -  notif as received 0
15:45:20.246 [main] INFO  AV.VCU -  notif as received 0
15:45:20.300 [main] INFO  AV.VCU -  notif as received 0
15:45:20.349 [main] INFO  AV.VCU -  notif as received 0
15:45:20.401 [main] INFO  AV.VCU -  notif as received 0
15:45:20.449 [main] INFO  AV.VCU -  notif as received 0
15:45:20.499 [main] INFO  AV.VCU -  notif as received 0
15:45:20.555 [main] INFO  AV.VCU -  notif as received 0
15:45:20.608 [main] INFO  AV.VCU -  notif as received 0
15:45:20.656 [main] INFO  AV.VCU -  notif as received 0
15:45:20.701 [main] INFO  AV.VCU -  notif as received 0
15:45:20.759 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 17
15:45:20.762 [main] INFO  AV.VCU -  OSD 00 currentime 340.0
15:45:20.803 [main] INFO  AV.VCU -  notif as received 0
15:45:20.860 [main] INFO  AV.VCU -  notif as received 0
15:45:20.916 [main] INFO  AV.VCU -  notif as received 0
15:45:20.966 [main] INFO  AV.VCU -  notif as received 0
15:45:21.003 [main] INFO  AV.VCU -  notif as received 0
15:45:21.056 [main] INFO  AV.VCU -  notif as received 0
15:45:21.111 [main] INFO  AV.VCU -  notif as received 0
15:45:21.159 [main] INFO  AV.VCU -  notif as received 0
15:45:21.212 [main] INFO  AV.VCU -  notif as received 0
15:45:21.254 [main] INFO  AV.VCU -  notif as received 0
15:45:21.312 [main] INFO  AV.VCU -  notif as received 0
15:45:21.354 [main] INFO  AV.VCU -  notif as received 0
15:45:21.411 [main] INFO  AV.VCU -  notif as received 0
15:45:21.455 [main] INFO  AV.VCU -  notif as received 0
15:45:21.507 [main] INFO  AV.VCU -  notif as received 0
15:45:21.552 [main] INFO  AV.VCU -  notif as received 0
15:45:21.606 [main] INFO  AV.VCU -  notif as received 0
15:45:21.655 [main] INFO  AV.VCU -  notif as received 0
15:45:21.695 [main] INFO  AV.VCU -  notif as received 0
15:45:21.748 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 18
15:45:21.750 [main] INFO  AV.VCU -  OSD 00 currentime 360.0
15:45:21.783 [main] INFO  AV.VCU -  notif as received 0
15:45:21.850 [main] INFO  AV.VCU -  notif as received 0
15:45:21.898 [main] INFO  AV.VCU -  notif as received 0
15:45:21.942 [main] INFO  AV.VCU -  notif as received 0
15:45:21.992 [main] INFO  AV.VCU -  notif as received 0
15:45:22.049 [main] INFO  AV.VCU -  notif as received 0
15:45:22.103 [main] INFO  AV.VCU -  notif as received 0
15:45:22.147 [main] INFO  AV.VCU -  notif as received 0
15:45:22.177 [main] INFO  AV.VCU -  notif as received 0
15:45:22.244 [main] INFO  AV.VCU -  notif as received 0
15:45:22.289 [main] INFO  AV.VCU -  notif as received 0
15:45:22.339 [main] INFO  AV.VCU -  notif as received 0
15:45:22.364 [main] INFO  AV.VCU -  notif as received 0
15:45:22.450 [main] INFO  AV.VCU -  notif as received 0
15:45:22.496 [main] INFO  AV.VCU -  notif as received 0
15:45:22.557 [main] INFO  AV.VCU -  notif as received 0
15:45:22.590 [main] INFO  AV.VCU -  notif as received 0
15:45:22.655 [main] INFO  AV.VCU -  notif as received 0
15:45:22.708 [main] INFO  AV.VCU -  notif as received 0
15:45:22.752 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 19
15:45:22.761 [main] INFO  AV.VCU -  OSD 00 currentime 380.0
15:45:22.796 [main] INFO  AV.VCU -  notif as received 0
15:45:22.867 [main] INFO  AV.VCU -  notif as received 0
15:45:22.916 [main] INFO  AV.VCU -  notif as received 0
15:45:22.962 [main] INFO  AV.VCU -  notif as received 0
15:45:23.015 [main] INFO  AV.VCU -  notif as received 0
15:45:23.063 [main] INFO  AV.VCU -  notif as received 0
15:45:23.117 [main] INFO  AV.VCU -  notif as received 0
15:45:23.150 [main] INFO  AV.VCU -  notif as received 0
15:45:23.210 [main] INFO  AV.VCU -  notif as received 0
15:45:23.247 [main] INFO  AV.VCU -  notif as received 0
15:45:23.303 [main] INFO  AV.VCU -  notif as received 0
15:45:23.362 [main] INFO  AV.VCU -  notif as received 0
15:45:23.403 [main] INFO  AV.VCU -  notif as received 0
15:45:23.458 [main] INFO  AV.VCU -  notif as received 0
15:45:23.502 [main] INFO  AV.VCU -  notif as received 0
15:45:23.556 [main] INFO  AV.VCU -  notif as received 0
15:45:23.605 [main] INFO  AV.VCU -  notif as received 0
15:45:23.647 [main] INFO  AV.VCU -  notif as received 0
15:45:23.705 [main] INFO  AV.VCU -  notif as received 0
15:45:23.756 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 20
15:45:23.758 [main] INFO  AV.VCU -  OSD 00 currentime 400.0
15:45:23.799 [main] INFO  AV.VCU -  notif as received 0
15:45:23.852 [main] INFO  AV.VCU -  notif as received 0
15:45:23.916 [main] INFO  AV.VCU -  notif as received 0
15:45:23.968 [main] INFO  AV.VCU -  notif as received 0
15:45:24.007 [main] INFO  AV.VCU -  notif as received 0
15:45:24.064 [main] INFO  AV.VCU -  notif as received 0
15:45:24.105 [main] INFO  AV.VCU -  notif as received 0
15:45:24.159 [main] INFO  AV.VCU -  notif as received 0
15:45:24.185 [main] INFO  AV.VCU -  notif as received 0
15:45:24.217 [main] INFO  AV.VCU -  notif as received 0
15:45:24.250 [main] INFO  AV.VCU -  notif as received 0
15:45:24.317 [main] INFO  AV.VCU -  notif as received 0
15:45:24.370 [main] INFO  AV.VCU -  notif as received 0
15:45:24.398 [main] INFO  AV.VCU -  notif as received 0
15:45:24.430 [main] INFO  AV.VCU -  notif as received 0
15:45:24.464 [main] INFO  AV.VCU -  notif as received 0
15:45:24.491 [main] INFO  AV.VCU -  notif as received 0
15:45:24.521 [main] INFO  AV.VCU -  notif as received 0
15:45:24.552 [main] INFO  AV.VCU -  notif as received 0
15:45:24.595 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 21
15:45:24.596 [main] INFO  AV.VCU -  OSD 00 currentime 420.0
