
-------------------------------------------------------------------
GMS: address=vagrant-30859, cluster=AV, physical address=10.0.2.15:45854
-------------------------------------------------------------------
15:41:12.891 [main] INFO  AV.VCU - waiting on readyToRun...
15:41:13.160 [main] INFO  AV.VCU - ...synchronized on readyToRun
15:41:13.165 [main] INFO  AV.VCU - started logical time progression
15:41:18.821 [main] INFO  AV.VCU -  notif as received 0
15:41:18.877 [main] INFO  AV.VCU -  notif as received 0
15:41:18.925 [main] INFO  AV.VCU -  notif as received 0
15:41:19.009 [main] INFO  AV.VCU -  notif as received 0
15:41:19.078 [main] INFO  AV.VCU -  notif as received 0
15:41:19.133 [main] INFO  AV.VCU -  notif as received 0
15:41:19.219 [main] INFO  AV.VCU -  notif as received 0
15:41:19.265 [main] INFO  AV.VCU -  notif as received 0
15:41:19.342 [main] INFO  AV.VCU -  notif as received 0
15:41:19.393 [main] INFO  AV.VCU -  notif as received 0
15:41:19.480 [main] INFO  AV.VCU -  notif as received 0
15:41:19.533 [main] INFO  AV.VCU -  notif as received 0
15:41:19.594 [main] INFO  AV.VCU -  notif as received 0
15:41:19.637 [main] INFO  AV.VCU -  notif as received 0
15:41:19.707 [main] INFO  AV.VCU -  notif as received 0
15:41:19.762 [main] INFO  AV.VCU -  notif as received 0
15:41:19.895 [main] INFO  AV.VCU -  notif as received 0
15:41:19.936 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 4
15:41:19.959 [main] INFO  AV.VCU -  OSD 00 currentime 80.0
15:41:20.016 [main] INFO  AV.VCU -  notif as received 0
15:41:20.086 [main] INFO  AV.VCU -  notif as received 0
15:41:20.140 [main] INFO  AV.VCU -  notif as received 0
15:41:20.185 [main] INFO  AV.VCU -  notif as received 0
15:41:20.234 [main] INFO  AV.VCU -  notif as received 0
15:41:20.285 [main] INFO  AV.VCU -  notif as received 0
15:41:20.345 [main] INFO  AV.VCU -  notif as received 0
15:41:20.385 [main] INFO  AV.VCU -  notif as received 0
15:41:20.487 [main] INFO  AV.VCU -  notif as received 0
15:41:20.541 [main] INFO  AV.VCU -  notif as received 0
15:41:20.579 [main] INFO  AV.VCU -  notif as received 0
15:41:20.630 [main] INFO  AV.VCU -  notif as received 0
15:41:20.686 [main] INFO  AV.VCU -  notif as received 0
15:41:20.741 [main] INFO  AV.VCU -  notif as received 0
15:41:20.787 [main] INFO  AV.VCU -  notif as received 0
15:41:20.843 [main] INFO  AV.VCU -  notif as received 0
15:41:20.895 [main] INFO  AV.VCU -  notif as received 0
15:41:20.945 [main] INFO  AV.VCU -  notif as received 0
15:41:20.998 [main] INFO  AV.VCU -  notif as received 0
15:41:21.037 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 5
15:41:21.068 [main] INFO  AV.VCU -  OSD 00 currentime 100.0
15:41:21.128 [main] INFO  AV.VCU -  notif as received 0
15:41:21.172 [main] INFO  AV.VCU -  notif as received 0
15:41:21.217 [main] INFO  AV.VCU -  notif as received 0
15:41:21.271 [main] INFO  AV.VCU -  notif as received 0
15:41:21.299 [main] INFO  AV.VCU -  notif as received 0
15:41:21.373 [main] INFO  AV.VCU -  notif as received 0
15:41:21.401 [main] INFO  AV.VCU -  notif as received 0
15:41:21.475 [main] INFO  AV.VCU -  notif as received 0
15:41:21.531 [main] INFO  AV.VCU -  notif as received 0
15:41:21.580 [main] INFO  AV.VCU -  notif as received 0
15:41:21.623 [main] INFO  AV.VCU -  notif as received 0
15:41:21.694 [main] INFO  AV.VCU -  notif as received 0
15:41:21.749 [main] INFO  AV.VCU -  notif as received 0
15:41:21.791 [main] INFO  AV.VCU -  notif as received 0
15:41:21.836 [main] INFO  AV.VCU -  notif as received 0
15:41:21.886 [main] INFO  AV.VCU -  notif as received 0
15:41:21.938 [main] INFO  AV.VCU -  notif as received 0
15:41:22.002 [main] INFO  AV.VCU -  notif as received 0
15:41:22.063 [main] INFO  AV.VCU -  notif as received 0
15:41:22.105 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 6
15:41:22.114 [main] INFO  AV.VCU -  OSD 00 currentime 120.0
15:41:22.177 [main] INFO  AV.VCU -  notif as received 0
15:41:22.239 [main] INFO  AV.VCU -  notif as received 0
15:41:22.278 [main] INFO  AV.VCU -  notif as received 0
15:41:22.331 [main] INFO  AV.VCU -  notif as received 0
15:41:22.379 [main] INFO  AV.VCU -  notif as received 0
15:41:22.447 [main] INFO  AV.VCU -  notif as received 0
15:41:22.500 [main] INFO  AV.VCU -  notif as received 0
15:41:22.575 [main] INFO  AV.VCU -  notif as received 0
15:41:22.635 [main] INFO  AV.VCU -  notif as received 0
15:41:22.692 [main] INFO  AV.VCU -  notif as received 0
15:41:22.740 [main] INFO  AV.VCU -  notif as received 0
15:41:22.765 [main] INFO  AV.VCU -  notif as received 0
15:41:22.846 [main] INFO  AV.VCU -  notif as received 0
15:41:22.877 [main] INFO  AV.VCU -  notif as received 0
15:41:22.944 [main] INFO  AV.VCU -  notif as received 0
15:41:22.980 [main] INFO  AV.VCU -  notif as received 0
15:41:23.040 [main] INFO  AV.VCU -  notif as received 0
15:41:23.072 [main] INFO  AV.VCU -  notif as received 0
15:41:23.158 [main] INFO  AV.VCU -  notif as received 0
15:41:23.200 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 7
15:41:23.210 [main] INFO  AV.VCU -  OSD 00 currentime 140.0
15:41:23.275 [main] INFO  AV.VCU -  notif as received 0
15:41:23.330 [main] INFO  AV.VCU -  notif as received 0
15:41:23.388 [main] INFO  AV.VCU -  notif as received 0
15:41:23.438 [main] INFO  AV.VCU -  notif as received 0
15:41:23.497 [main] INFO  AV.VCU -  notif as received 0
15:41:23.553 [main] INFO  AV.VCU -  notif as received 0
15:41:23.598 [main] INFO  AV.VCU -  notif as received 0
15:41:23.651 [main] INFO  AV.VCU -  notif as received 0
15:41:23.709 [main] INFO  AV.VCU -  notif as received 0
15:41:23.752 [main] INFO  AV.VCU -  notif as received 0
15:41:23.812 [main] INFO  AV.VCU -  notif as received 0
15:41:23.856 [main] INFO  AV.VCU -  notif as received 0
15:41:23.919 [main] INFO  AV.VCU -  notif as received 0
15:41:23.965 [main] INFO  AV.VCU -  notif as received 0
15:41:24.012 [main] INFO  AV.VCU -  notif as received 0
15:41:24.059 [main] INFO  AV.VCU -  notif as received 0
15:41:24.114 [main] INFO  AV.VCU -  notif as received 0
15:41:24.159 [main] INFO  AV.VCU -  notif as received 0
15:41:24.213 [main] INFO  AV.VCU -  notif as received 0
15:41:24.369 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 8
15:41:24.372 [main] INFO  AV.VCU -  OSD 00 currentime 160.0
15:41:24.421 [main] INFO  AV.VCU -  notif as received 0
15:41:24.488 [main] INFO  AV.VCU -  notif as received 0
15:41:24.531 [main] INFO  AV.VCU -  notif as received 0
15:41:24.610 [main] INFO  AV.VCU -  notif as received 0
15:41:24.662 [main] INFO  AV.VCU -  notif as received 0
15:41:24.722 [main] INFO  AV.VCU -  notif as received 0
15:41:24.777 [main] INFO  AV.VCU -  notif as received 0
15:41:24.837 [main] INFO  AV.VCU -  notif as received 0
15:41:24.893 [main] INFO  AV.VCU -  notif as received 0
15:41:24.937 [main] INFO  AV.VCU -  notif as received 0
15:41:24.998 [main] INFO  AV.VCU -  notif as received 0
15:41:25.043 [main] INFO  AV.VCU -  notif as received 0
15:41:25.099 [main] INFO  AV.VCU -  notif as received 0
15:41:25.140 [main] INFO  AV.VCU -  notif as received 0
15:41:25.195 [main] INFO  AV.VCU -  notif as received 0
15:41:25.247 [main] INFO  AV.VCU -  notif as received 0
15:41:25.301 [main] INFO  AV.VCU -  notif as received 0
15:41:25.352 [main] INFO  AV.VCU -  notif as received 0
15:41:25.415 [main] INFO  AV.VCU -  notif as received 0
15:41:25.457 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 9
15:41:25.460 [main] INFO  AV.VCU -  OSD 00 currentime 180.0
15:41:25.518 [main] INFO  AV.VCU -  notif as received 0
15:41:25.573 [main] INFO  AV.VCU -  notif as received 0
15:41:25.624 [main] INFO  AV.VCU -  notif as received 0
15:41:25.673 [main] INFO  AV.VCU -  notif as received 0
15:41:25.731 [main] INFO  AV.VCU -  notif as received 0
15:41:25.772 [main] INFO  AV.VCU -  notif as received 0
15:41:25.830 [main] INFO  AV.VCU -  notif as received 0
15:41:25.877 [main] INFO  AV.VCU -  notif as received 0
15:41:25.937 [main] INFO  AV.VCU -  notif as received 0
15:41:26.247 [main] INFO  AV.VCU -  notif as received 0
15:41:26.526 [main] INFO  AV.VCU -  notif as received 0
15:41:26.576 [main] INFO  AV.VCU -  notif as received 0
15:41:26.623 [main] INFO  AV.VCU -  notif as received 0
15:41:26.672 [main] INFO  AV.VCU -  notif as received 0
15:41:26.723 [main] INFO  AV.VCU -  notif as received 0
15:41:26.781 [main] INFO  AV.VCU -  notif as received 0
15:41:26.823 [main] INFO  AV.VCU -  notif as received 0
15:41:26.884 [main] INFO  AV.VCU -  notif as received 0
15:41:26.933 [main] INFO  AV.VCU -  notif as received 0
15:41:26.984 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 10
15:41:26.987 [main] INFO  AV.VCU -  OSD 00 currentime 200.0
15:41:27.031 [main] INFO  AV.VCU -  notif as received 0
15:41:27.076 [main] INFO  AV.VCU -  notif as received 0
15:41:27.125 [main] INFO  AV.VCU -  notif as received 0
15:41:27.181 [main] INFO  AV.VCU -  notif as received 0
15:41:27.232 [main] INFO  AV.VCU -  notif as received 0
15:41:27.287 [main] INFO  AV.VCU -  notif as received 0
15:41:27.342 [main] INFO  AV.VCU -  notif as received 0
15:41:27.387 [main] INFO  AV.VCU -  notif as received 0
15:41:27.432 [main] INFO  AV.VCU -  notif as received 0
15:41:27.503 [main] INFO  AV.VCU -  notif as received 0
15:41:27.559 [main] INFO  AV.VCU -  notif as received 0
15:41:27.598 [main] INFO  AV.VCU -  notif as received 0
15:41:27.658 [main] INFO  AV.VCU -  notif as received 0
15:41:27.699 [main] INFO  AV.VCU -  notif as received 0
15:41:27.760 [main] INFO  AV.VCU -  notif as received 0
15:41:27.808 [main] INFO  AV.VCU -  notif as received 0
15:41:27.852 [main] INFO  AV.VCU -  notif as received 0
15:41:27.902 [main] INFO  AV.VCU -  notif as received 0
15:41:27.950 [main] INFO  AV.VCU -  notif as received 0
15:41:27.994 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 11
15:41:27.996 [main] INFO  AV.VCU -  OSD 00 currentime 220.0
15:41:28.054 [main] INFO  AV.VCU -  notif as received 0
15:41:28.124 [main] INFO  AV.VCU -  notif as received 0
15:41:28.179 [main] INFO  AV.VCU -  notif as received 0
15:41:28.209 [main] INFO  AV.VCU -  notif as received 0
15:41:28.243 [main] INFO  AV.VCU -  notif as received 0
15:41:28.307 [main] INFO  AV.VCU -  notif as received 0
15:41:28.359 [main] INFO  AV.VCU -  notif as received 0
15:41:28.425 [main] INFO  AV.VCU -  notif as received 0
15:41:28.495 [main] INFO  AV.VCU -  notif as received 0
15:41:28.544 [main] INFO  AV.VCU -  notif as received 0
15:41:28.590 [main] INFO  AV.VCU -  notif as received 0
15:41:28.649 [main] INFO  AV.VCU -  notif as received 0
15:41:28.697 [main] INFO  AV.VCU -  notif as received 0
15:41:28.745 [main] INFO  AV.VCU -  notif as received 0
15:41:28.792 [main] INFO  AV.VCU -  notif as received 0
15:41:28.833 [main] INFO  AV.VCU -  notif as received 0
15:41:28.887 [main] INFO  AV.VCU -  notif as received 0
15:41:28.937 [main] INFO  AV.VCU -  notif as received 0
15:41:28.990 [main] INFO  AV.VCU -  notif as received 0
15:41:29.047 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 12
15:41:29.056 [main] INFO  AV.VCU -  OSD 00 currentime 240.0
15:41:29.116 [main] INFO  AV.VCU -  notif as received 0
15:41:29.175 [main] INFO  AV.VCU -  notif as received 0
15:41:29.242 [main] INFO  AV.VCU -  notif as received 0
15:41:29.284 [main] INFO  AV.VCU -  notif as received 0
15:41:29.341 [main] INFO  AV.VCU -  notif as received 0
15:41:29.393 [main] INFO  AV.VCU -  notif as received 0
15:41:29.448 [main] INFO  AV.VCU -  notif as received 0
15:41:29.497 [main] INFO  AV.VCU -  notif as received 0
15:41:29.547 [main] INFO  AV.VCU -  notif as received 0
15:41:29.607 [main] INFO  AV.VCU -  notif as received 0
15:41:29.650 [main] INFO  AV.VCU -  notif as received 0
15:41:29.707 [main] INFO  AV.VCU -  notif as received 0
15:41:29.754 [main] INFO  AV.VCU -  notif as received 0
15:41:29.903 [main] INFO  AV.VCU -  notif as received 0
15:41:29.951 [main] INFO  AV.VCU -  notif as received 0
15:41:30.050 [main] INFO  AV.VCU -  notif as received 0
15:41:30.107 [main] INFO  AV.VCU -  notif as received 0
15:41:30.166 [main] INFO  AV.VCU -  notif as received 0
15:41:30.214 [main] INFO  AV.VCU -  notif as received 0
15:41:30.269 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 13
15:41:30.272 [main] INFO  AV.VCU -  OSD 00 currentime 260.0
15:41:30.316 [main] INFO  AV.VCU -  notif as received 0
15:41:30.369 [main] INFO  AV.VCU -  notif as received 0
15:41:30.411 [main] INFO  AV.VCU -  notif as received 0
15:41:30.487 [main] INFO  AV.VCU -  notif as received 0
15:41:30.537 [main] INFO  AV.VCU -  notif as received 0
15:41:30.597 [main] INFO  AV.VCU -  notif as received 0
15:41:30.653 [main] INFO  AV.VCU -  notif as received 0
15:41:30.754 [main] INFO  AV.VCU -  notif as received 0
15:41:30.807 [main] INFO  AV.VCU -  notif as received 0
15:41:30.879 [main] INFO  AV.VCU -  notif as received 0
15:41:30.935 [main] INFO  AV.VCU -  notif as received 0
15:41:30.976 [main] INFO  AV.VCU -  notif as received 0
15:41:31.024 [main] INFO  AV.VCU -  notif as received 0
15:41:31.072 [main] INFO  AV.VCU -  notif as received 0
15:41:31.126 [main] INFO  AV.VCU -  notif as received 0
15:41:31.160 [main] INFO  AV.VCU -  notif as received 0
15:41:31.192 [main] INFO  AV.VCU -  notif as received 0
15:41:31.213 [main] INFO  AV.VCU -  notif as received 0
15:41:31.245 [main] INFO  AV.VCU -  notif as received 0
15:41:31.279 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 14
15:41:31.281 [main] INFO  AV.VCU -  OSD 00 currentime 280.0
15:41:31.334 [main] INFO  AV.VCU -  notif as received 0
15:41:31.387 [main] INFO  AV.VCU -  notif as received 0
15:41:31.435 [main] INFO  AV.VCU -  notif as received 0
15:41:31.487 [main] INFO  AV.VCU -  notif as received 0
15:41:31.531 [main] INFO  AV.VCU -  notif as received 0
15:41:31.587 [main] INFO  AV.VCU -  notif as received 0
15:41:31.637 [main] INFO  AV.VCU -  notif as received 0
15:41:31.689 [main] INFO  AV.VCU -  notif as received 0
15:41:31.735 [main] INFO  AV.VCU -  notif as received 0
15:41:31.785 [main] INFO  AV.VCU -  notif as received 0
15:41:31.840 [main] INFO  AV.VCU -  notif as received 0
15:41:31.891 [main] INFO  AV.VCU -  notif as received 0
15:41:31.936 [main] INFO  AV.VCU -  notif as received 0
15:41:31.985 [main] INFO  AV.VCU -  notif as received 0
15:41:32.034 [main] INFO  AV.VCU -  notif as received 0
15:41:32.090 [main] INFO  AV.VCU -  notif as received 0
15:41:32.134 [main] INFO  AV.VCU -  notif as received 0
15:41:32.185 [main] INFO  AV.VCU -  notif as received 0
15:41:32.241 [main] INFO  AV.VCU -  notif as received 0
15:41:32.290 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 15
15:41:32.293 [main] INFO  AV.VCU -  OSD 00 currentime 300.0
15:41:32.345 [main] INFO  AV.VCU -  notif as received 0
15:41:32.389 [main] INFO  AV.VCU -  notif as received 0
15:41:32.447 [main] INFO  AV.VCU -  notif as received 0
15:41:32.490 [main] INFO  AV.VCU -  notif as received 0
15:41:32.550 [main] INFO  AV.VCU -  notif as received 0
15:41:32.594 [main] INFO  AV.VCU -  notif as received 0
15:41:32.654 [main] INFO  AV.VCU -  notif as received 0
15:41:32.694 [main] INFO  AV.VCU -  notif as received 0
15:41:32.754 [main] INFO  AV.VCU -  notif as received 0
15:41:32.797 [main] INFO  AV.VCU -  notif as received 0
15:41:32.845 [main] INFO  AV.VCU -  notif as received 0
15:41:32.893 [main] INFO  AV.VCU -  notif as received 0
15:41:32.939 [main] INFO  AV.VCU -  notif as received 0
15:41:32.995 [main] INFO  AV.VCU -  notif as received 0
15:41:33.031 [main] INFO  AV.VCU -  notif as received 0
15:41:33.088 [main] INFO  AV.VCU -  notif as received 0
15:41:33.139 [main] INFO  AV.VCU -  notif as received 0
15:41:33.186 [main] INFO  AV.VCU -  notif as received 0
15:41:33.248 [main] INFO  AV.VCU -  notif as received 0
15:41:33.298 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 16
15:41:33.303 [main] INFO  AV.VCU -  OSD 00 currentime 320.0
15:41:33.359 [main] INFO  AV.VCU -  notif as received 0
15:41:33.409 [main] INFO  AV.VCU -  notif as received 0
15:41:33.457 [main] INFO  AV.VCU -  notif as received 0
15:41:33.506 [main] INFO  AV.VCU -  notif as received 0
15:41:33.570 [main] INFO  AV.VCU -  notif as received 0
15:41:33.605 [main] INFO  AV.VCU -  notif as received 0
15:41:33.676 [main] INFO  AV.VCU -  notif as received 0
15:41:33.723 [main] INFO  AV.VCU -  notif as received 0
15:41:33.780 [main] INFO  AV.VCU -  notif as received 0
15:41:33.849 [main] INFO  AV.VCU -  notif as received 0
15:41:33.892 [main] INFO  AV.VCU -  notif as received 0
15:41:33.954 [main] INFO  AV.VCU -  notif as received 0
15:41:34.008 [main] INFO  AV.VCU -  notif as received 0
15:41:34.052 [main] INFO  AV.VCU -  notif as received 0
15:41:34.101 [main] INFO  AV.VCU -  notif as received 0
15:41:34.146 [main] INFO  AV.VCU -  notif as received 0
15:41:34.191 [main] INFO  AV.VCU -  notif as received 0
15:41:34.235 [main] INFO  AV.VCU -  notif as received 0
15:41:34.295 [main] INFO  AV.VCU -  notif as received 0
15:41:34.343 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 17
15:41:34.345 [main] INFO  AV.VCU -  OSD 00 currentime 340.0
15:41:34.390 [main] INFO  AV.VCU -  notif as received 0
15:41:34.446 [main] INFO  AV.VCU -  notif as received 0
15:41:34.492 [main] INFO  AV.VCU -  notif as received 0
15:41:34.555 [main] INFO  AV.VCU -  notif as received 0
15:41:34.611 [main] INFO  AV.VCU -  notif as received 0
15:41:34.665 [main] INFO  AV.VCU -  notif as received 0
15:41:34.726 [main] INFO  AV.VCU -  notif as received 0
15:41:34.762 [main] INFO  AV.VCU -  notif as received 0
15:41:34.822 [main] INFO  AV.VCU -  notif as received 0
15:41:34.878 [main] INFO  AV.VCU -  notif as received 0
15:41:34.935 [main] INFO  AV.VCU -  notif as received 0
15:41:34.994 [main] INFO  AV.VCU -  notif as received 0
15:41:35.044 [main] INFO  AV.VCU -  notif as received 0
15:41:35.085 [main] INFO  AV.VCU -  notif as received 0
15:41:35.145 [main] INFO  AV.VCU -  notif as received 0
15:41:35.202 [main] INFO  AV.VCU -  notif as received 0
15:41:35.255 [main] INFO  AV.VCU -  notif as received 0
15:41:35.295 [main] INFO  AV.VCU -  notif as received 0
15:41:35.352 [main] INFO  AV.VCU -  notif as received 0
15:41:35.397 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 18
15:41:35.400 [main] INFO  AV.VCU -  OSD 00 currentime 360.0
15:41:35.458 [main] INFO  AV.VCU -  notif as received 0
15:41:35.510 [main] INFO  AV.VCU -  notif as received 0
15:41:35.560 [main] INFO  AV.VCU -  notif as received 0
15:41:35.606 [main] INFO  AV.VCU -  notif as received 0
15:41:35.660 [main] INFO  AV.VCU -  notif as received 0
15:41:35.708 [main] INFO  AV.VCU -  notif as received 0
15:41:35.759 [main] INFO  AV.VCU -  notif as received 0
15:41:35.804 [main] INFO  AV.VCU -  notif as received 0
15:41:35.864 [main] INFO  AV.VCU -  notif as received 0
15:41:35.914 [main] INFO  AV.VCU -  notif as received 0
15:41:35.960 [main] INFO  AV.VCU -  notif as received 0
15:41:36.020 [main] INFO  AV.VCU -  notif as received 0
15:41:36.075 [main] INFO  AV.VCU -  notif as received 0
15:41:36.131 [main] INFO  AV.VCU -  notif as received 0
15:41:36.174 [main] INFO  AV.VCU -  notif as received 0
15:41:36.216 [main] INFO  AV.VCU -  notif as received 0
15:41:36.266 [main] INFO  AV.VCU -  notif as received 0
15:41:36.320 [main] INFO  AV.VCU -  notif as received 0
15:41:36.366 [main] INFO  AV.VCU -  notif as received 0
15:41:36.424 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 19
15:41:36.427 [main] INFO  AV.VCU -  OSD 00 currentime 380.0
15:41:36.478 [main] INFO  AV.VCU -  notif as received 0
15:41:36.530 [main] INFO  AV.VCU -  notif as received 0
15:41:36.576 [main] INFO  AV.VCU -  notif as received 0
15:41:36.631 [main] INFO  AV.VCU -  notif as received 0
15:41:36.679 [main] INFO  AV.VCU -  notif as received 0
15:41:36.738 [main] INFO  AV.VCU -  notif as received 0
15:41:36.787 [main] INFO  AV.VCU -  notif as received 0
15:41:36.841 [main] INFO  AV.VCU -  notif as received 0
15:41:36.893 [main] INFO  AV.VCU -  notif as received 0
15:41:36.955 [main] INFO  AV.VCU -  notif as received 0
15:41:37.012 [main] INFO  AV.VCU -  notif as received 0
15:41:37.055 [main] INFO  AV.VCU -  notif as received 0
15:41:37.108 [main] INFO  AV.VCU -  notif as received 0
15:41:37.157 [main] INFO  AV.VCU -  notif as received 0
15:41:37.211 [main] INFO  AV.VCU -  notif as received 0
15:41:37.270 [main] INFO  AV.VCU -  notif as received 0
15:41:37.326 [main] INFO  AV.VCU -  notif as received 0
15:41:37.376 [main] INFO  AV.VCU -  notif as received 0
15:41:37.431 [main] INFO  AV.VCU -  notif as received 0
15:41:37.473 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 20
15:41:37.485 [main] INFO  AV.VCU -  OSD 00 currentime 400.0
15:41:37.531 [main] INFO  AV.VCU -  notif as received 0
15:41:37.598 [main] INFO  AV.VCU -  notif as received 0
15:41:37.653 [main] INFO  AV.VCU -  notif as received 0
15:41:37.696 [main] INFO  AV.VCU -  notif as received 0
15:41:37.736 [main] INFO  AV.VCU -  notif as received 0
15:41:37.791 [main] INFO  AV.VCU -  notif as received 0
15:41:37.853 [main] INFO  AV.VCU -  notif as received 0
15:41:37.908 [main] INFO  AV.VCU -  notif as received 0
15:41:37.962 [main] INFO  AV.VCU -  notif as received 0
15:41:38.023 [main] INFO  AV.VCU -  notif as received 0
15:41:38.067 [main] INFO  AV.VCU -  notif as received 0
15:41:38.121 [main] INFO  AV.VCU -  notif as received 0
15:41:38.169 [main] INFO  AV.VCU -  notif as received 0
15:41:38.224 [main] INFO  AV.VCU -  notif as received 0
15:41:38.273 [main] INFO  AV.VCU -  notif as received 0
15:41:38.328 [main] INFO  AV.VCU -  notif as received 0
15:41:38.376 [main] INFO  AV.VCU -  notif as received 0
15:41:38.430 [main] INFO  AV.VCU -  notif as received 0
15:41:38.475 [main] INFO  AV.VCU -  notif as received 0
15:41:38.530 [main] INFO  AV.VCU -  notif as received 0
speed36.37 time 21
15:41:38.535 [main] INFO  AV.VCU -  OSD 00 currentime 420.0
